The data supplied is licensed under a Creative Commons Attribution 4.0 licence. 
To view a copy of this licence visit:
http://creativecommons.org/licenses/by/4.0

Licence:
This work is licensed under a Creative Commons Attribution 4.0 Licence: 
http://creativecommons.org/licenses/by/4.0/legalcode 

You are free:

               1.to copy distribute display and perform the work
               2.to make derivative works
               3.to make commercial use of the work

Under the following conditions:

               1. You must give the original author credit.
               2. Please attribute "NSW Office of Environment and Heritage" in any publications using this data.


Station Name, Blackmans Parade Upstream (Live)
Station Number, 214430
Longitude,150.833927
Latitude,-34.454532
Web,"http://www.mhl.nsw.gov.au/Site-214430"
Google Maps,"https://www.google.com.au/maps/place//@-34.454532,150.833927,14z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0"

Datum, AHD

Parameter, Level 1
Date,Time,Value[m],State of value,Occurrence time stamp
28/04/2004,00:00:00,22.017,161 (Data Loss),28/04/2004 05:00:00
29/04/2004,00:00:00,22.007,161 (Data Loss),29/04/2004 00:00:00
30/04/2004,00:00:00,22.007,161 (Data Loss),30/04/2004 00:00:00
01/05/2004,00:00:00,22.007,161 (Data Loss),01/05/2004 00:00:00
02/05/2004,00:00:00,22.007,161 (Data Loss),02/05/2004 00:00:00
03/05/2004,00:00:00,22.027,161 (Data Loss),03/05/2004 04:30:00
04/05/2004,00:00:00,22.027,161 (Data Loss),04/05/2004 00:00:00
05/05/2004,00:00:00,22.027,161 (Data Loss),05/05/2004 00:00:00
06/05/2004,00:00:00,22.027,161 (Data Loss),06/05/2004 00:00:00
07/05/2004,00:00:00,22.037,161 (Data Loss),07/05/2004 22:15:00
08/05/2004,00:00:00,22.027,161 (Data Loss),08/05/2004 00:00:00
09/05/2004,00:00:00,22.027,161 (Data Loss),09/05/2004 00:00:00
10/05/2004,00:00:00,22.027,161 (Data Loss),10/05/2004 00:00:00
11/05/2004,00:00:00,22.027,161 (Data Loss),11/05/2004 00:00:00
12/05/2004,00:00:00,22.027,161 (Data Loss),12/05/2004 00:00:00
13/05/2004,00:00:00,22.027,161 (Data Loss),13/05/2004 00:00:00
14/05/2004,00:00:00,22.027,161 (Data Loss),14/05/2004 00:00:00
15/05/2004,00:00:00,22.027,161 (Data Loss),15/05/2004 00:00:00
16/05/2004,00:00:00,22.027,161 (Data Loss),16/05/2004 00:00:00
17/05/2004,00:00:00,22.027,161 (Data Loss),17/05/2004 00:00:00
18/05/2004,00:00:00,22.027,161 (Data Loss),18/05/2004 00:00:00
19/05/2004,00:00:00,22.027,161 (Data Loss),19/05/2004 00:00:00
20/05/2004,00:00:00,22.027,161 (Data Loss),20/05/2004 00:00:00
21/05/2004,00:00:00,22.027,161 (Data Loss),21/05/2004 00:00:00
