id,568309,568307,568314,568229,568316,568317,568318,
###START_METADATA###
latitude,-34.479421,-34.450693,-34.444109,-34.398015,-34.479004,-34.351047,-34.358048,
longitude,150.79439,150.765423,150.818173,150.857178,150.894412,150.882888,150.894627,
name,Darkes Road (Live),Dombarton Loop (Live),Mount Kembla (Live),Mt Pleasant (Live),Port Kembla (Live),Rixons Pass (Live),Russell Vale (Live),
###START_DATA###
1998-08-17 14:46,,,,0.5,,,,
1998-08-17 14:48,0.5,,,,,,,
1998-08-17 14:49,,,,0.5,,,,
1998-08-17 14:50,0.5,0.5,1.0,,0.5,2.0,1.5,
1998-08-17 14:51,,,,0.5,,,,
1998-08-17 14:54,,,,0.5,,,,
1998-08-17 14:55,,1.0,,,1.0,2.0,1.5,
1998-08-17 14:56,,,,0.5,,,,
1998-08-17 14:58,0.5,,,,,,,
1998-08-17 14:59,,,,0.5,,,,
1998-08-17 15:00,,0.5,0.5,,0.5,1.5,1.5,
1998-08-17 15:02,,,,0.5,,,,
1998-08-17 15:03,0.5,,,,,,,
1998-08-17 15:04,,,,0.5,,,,
1998-08-17 15:05,,1.0,3.5,,0.5,2.0,2.0,
1998-08-17 15:07,,,,0.5,,,,
1998-08-17 15:09,0.5,,,,,,,
1998-08-17 15:10,,2.5,1.5,0.5,0.5,5.5,2.5,
1998-08-17 15:12,0.5,,,0.5,,,,
1998-08-17 15:15,,3.0,2.5,0.5,0.5,6.0,4.5,
1998-08-17 15:17,0.5,,,,,,,
1998-08-17 15:18,,,,0.5,,,,
1998-08-17 15:19,0.5,,,,,,,
1998-08-17 15:20,0.5,4.0,2.5,0.5,0.5,7.0,5.5,
1998-08-17 15:22,0.5,,,,,,,
1998-08-17 15:23,,,,0.5,,,,
1998-08-17 15:24,0.5,,,,,,,
1998-08-17 15:25,0.5,3.5,3.5,,,11.0,4.0,
1998-08-17 15:26,,,,0.5,,,,
1998-08-17 15:28,0.5,,,0.5,,,,
1998-08-17 15:29,0.5,,,,,,,
1998-08-17 15:30,,4.5,1.5,,1.0,4.5,3.5,
1998-08-17 15:31,,,,0.5,,,,
1998-08-17 15:32,0.5,,,,,,,
1998-08-17 15:33,,,,0.5,,,,
1998-08-17 15:34,0.5,,,,,,,
1998-08-17 15:35,,4.0,0.5,,,3.5,0.5,
1998-08-17 15:36,0.5,,,0.5,,,,
1998-08-17 15:38,0.5,,,,,,,
1998-08-17 15:39,,,,0.5,,,,
1998-08-17 15:40,,5.0,1.5,,0.5,1.5,,
1998-08-17 15:41,0.5,,,0.5,,,,
1998-08-17 15:43,0.5,,,,,,,
1998-08-17 15:44,,,,0.5,,,,
1998-08-17 15:45,,4.5,0.5,,0.5,1.0,0.5,
1998-08-17 15:47,0.5,,,0.5,,,,
1998-08-17 15:49,,,,0.5,,,,
1998-08-17 15:50,,2.5,0.5,,0.5,0.5,0.5,
1998-08-17 15:51,0.5,,,,,,,
1998-08-17 15:52,,,,0.5,,,,
1998-08-17 15:53,0.5,,,,,,,
1998-08-17 15:54,,,,0.5,,,,
1998-08-17 15:55,,2.0,1.0,,0.5,1.0,,
1998-08-17 15:57,,,,0.5,,,,
1998-08-17 15:59,,,,0.5,,,,
1998-08-17 16:00,0.5,2.5,0.5,,0.5,1.0,0.5,
1998-08-17 16:02,,,,0.5,,,,
1998-08-17 16:04,,,,0.5,,,,
1998-08-17 16:05,0.5,1.0,0.5,,0.5,1.0,0.5,
1998-08-17 16:07,,,,0.5,,,,
1998-08-17 16:10,,1.0,,0.5,0.5,1.0,0.5,
1998-08-17 16:12,0.5,,,0.5,,,,
1998-08-17 16:15,,1.0,1.0,0.5,0.5,1.0,0.5,
1998-08-17 16:16,0.5,,,,,,,
1998-08-17 16:17,,,,0.5,,,,
1998-08-17 16:18,0.5,,,,,,,
1998-08-17 16:20,,0.5,0.5,0.5,1.0,0.5,1.0,
1998-08-17 16:23,0.5,,,0.5,,,,
1998-08-17 16:25,,1.0,0.5,0.5,0.5,0.5,0.5,
1998-08-17 16:28,0.5,,,0.5,,,,
1998-08-17 16:30,,0.5,0.5,0.5,0.5,0.5,,
1998-08-17 16:33,0.5,,,0.5,,,,
1998-08-17 16:35,,1.0,0.5,,1.0,1.0,1.0,
1998-08-17 16:36,0.5,,,0.5,,,,
1998-08-17 16:38,,,,0.5,,,,
