EventID, Duration, TimeStep, Region, AEP, Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807,120,5,Southern Slopes (Tasmania),intermediate,4.69,3.52,2.32,1.98,0.86,4.04,8.46,7.19,6.1,7.64,6.18,7.15,4.31,3.18,4.34,6.59,3.11,2.17,2.77,2.77,2.7,3.29,1.87,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6809,120,5,Southern Slopes (Tasmania),intermediate,2.07,2.07,2.89,2.89,2.48,2.48,2.07,2.07,1.65,1.65,2.89,2.89,2.07,2.07,2.48,2.48,4.55,4.55,8.26,8.26,9.09,9.09,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,120,5,Southern Slopes (Tasmania),rare,2.74,4.53,3.53,5.61,3.44,2.82,0.4,0.15,0.15,0.15,0.19,0.22,0.22,5.73,17.26,16.42,8.65,2.51,7.59,5.55,6.07,1.18,1.39,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6592,120,5,Southern Slopes (Tasmania),rare,1.88,3.02,6.82,1.52,0.38,1.52,3.41,1.52,0.38,0.76,4.55,7.58,7.2,5.68,7.58,14.02,9.09,6.44,5.3,2.65,1.89,2.65,2.27,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6622,120,5,Southern Slopes (Tasmania),rare,8.83,5.79,2.44,1.83,2.74,2.44,4.27,2.44,3.05,1.22,0.3,0,0,4.88,3.66,9.15,12.2,6.71,7.01,4.88,1.52,4.88,3.05,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6669,120,5,Southern Slopes (Tasmania),rare,4.41,8.1,9.87,5.66,4.15,5.89,2.11,2.42,2.61,2.33,2.73,2.3,2.92,2.66,1.24,4.75,3.1,3.48,4.05,5.06,5.57,7,4.81,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,120,5,Southern Slopes (Tasmania),rare,2.47,2.96,1.97,4.95,4.46,14.36,7.92,4.46,2.97,4.95,2.97,13.86,3.96,4.95,2.97,2.97,1.98,0.5,0,0.5,3.96,8.42,0.99,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694,120,5,Southern Slopes (Tasmania),rare,3.61,3.16,3.61,4.06,5.42,10.81,10.36,4.5,11.26,9.01,2.7,2.25,3.6,2.25,3.15,4.05,2.7,1.8,2.25,1.8,2.25,2.7,1.35,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,120,5,Southern Slopes (Tasmania),rare,1.93,0.29,3.2,0.5,1.59,3.57,2.94,4.47,6.99,4,8.13,12.41,3.84,0.16,4.98,12.92,7.38,1.03,0.61,1.43,4.13,3.44,7.23,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,120,5,Southern Slopes (Tasmania),rare,1.42,1.91,2.26,2.13,2.63,2.54,1.95,7.39,7.74,7.34,6.18,1.75,3.11,6.66,10.81,5.02,4.82,4.76,4.58,3,2.81,2.87,3.05,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,120,5,Southern Slopes (Tasmania),rare,12.57,7.14,6.03,3.28,3.28,4.05,9.91,3.53,9.71,2.82,2.99,3.33,0.26,0.72,0.72,5.34,4.08,2.07,6.26,4.71,0.34,4.05,1.75,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6771,120,5,Southern Slopes (Tasmania),rare,1.93,11.03,20.71,4.06,3.23,2.27,2.27,3.01,3.87,3.1,2.64,2.8,3.29,3.56,4.76,3.35,3.87,3.04,4.06,2.18,2.06,2.8,3.35,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6840,180,15,Southern Slopes (Tasmania),frequent,9.75,16.79,6.79,10.42,9.29,7.35,10.96,6.25,5.19,8.07,6.52,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6843,180,15,Southern Slopes (Tasmania),frequent,21.25,6.25,7.07,8.3,12.77,3.87,3.5,5.25,8.22,7.29,5.77,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6845,180,15,Southern Slopes (Tasmania),frequent,14.61,18.32,11.66,9.91,8.37,7.89,5.2,6.02,6.62,3.85,5.27,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6846,180,15,Southern Slopes (Tasmania),frequent,20.6,7.8,11.08,2.95,1.31,6.52,11.26,5.1,6.3,7.8,11.19,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6847,180,15,Southern Slopes (Tasmania),frequent,8.76,8.76,8.13,7.5,8.12,8.12,8.75,8.75,9.37,7.5,6.87,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6848,180,15,Southern Slopes (Tasmania),frequent,6.35,8.18,5.98,2.97,13.76,9.5,10.67,8.18,5.17,9.28,9.98,9.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,180,15,Southern Slopes (Tasmania),frequent,6.12,6.47,8.14,6.14,5.35,9.08,11.42,12.34,7.27,13.81,6.8,7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6851,180,15,Southern Slopes (Tasmania),frequent,9.89,2.4,16.02,3.64,4.49,12.9,7.77,4.8,6.92,23.4,3.28,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6852,180,15,Southern Slopes (Tasmania),frequent,6.47,5.29,6.47,4.71,7.65,8.82,7.06,9.41,12.94,7.06,16.47,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6854,180,15,Southern Slopes (Tasmania),frequent,7.79,8.12,6.83,7.14,2.77,2.16,7.44,11.85,17.96,13.17,12.72,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6652,180,15,Southern Slopes (Tasmania),intermediate,5.56,4.22,6.66,7.39,8.01,4.26,18.29,21.37,6.64,9.68,3.72,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6735,180,15,Southern Slopes (Tasmania),intermediate,12.09,15.21,16.65,9.66,1.63,2.38,7.39,8.88,10.49,8.14,5.04,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6803,180,15,Southern Slopes (Tasmania),intermediate,8.65,9.34,10.92,12.71,15.76,2.6,5.11,5.87,7.45,6.9,5.85,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6811,180,15,Southern Slopes (Tasmania),intermediate,2.42,9.33,8.98,9.14,24.01,9.62,2.93,5.15,5.54,5.15,11.84,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6824,180,15,Southern Slopes (Tasmania),intermediate,6.35,6.87,4.92,3.4,4.48,10.96,5.44,5.55,9.25,22.19,11.98,8.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6827,180,15,Southern Slopes (Tasmania),intermediate,7.92,9.75,9.75,9.75,8.54,7.32,4.88,6.71,7.32,8.54,10.98,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6834,180,15,Southern Slopes (Tasmania),intermediate,6.23,10.38,7.88,7.88,9.96,7.05,11.2,7.47,9.96,7.05,7.47,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6835,180,15,Southern Slopes (Tasmania),intermediate,5.67,9.31,8.91,8.5,8.5,6.88,9.31,7.29,10.53,8.5,8.1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6836,180,15,Southern Slopes (Tasmania),intermediate,13.18,8.5,5.92,2.29,4.71,10.04,10.07,6.45,12.55,12.77,7.32,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6839,180,15,Southern Slopes (Tasmania),intermediate,7.51,6.25,2.43,7.52,6.59,2.79,8.19,13.96,8.31,7.64,14.56,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5843,180,15,Southern Slopes (Tasmania),rare,5.36,2.36,6.78,9.1,10.41,6.83,7.3,5.04,17.31,5.59,10.13,13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,180,15,Southern Slopes (Tasmania),rare,7.09,7.77,9.8,10.98,10.81,13.51,6.76,8.28,6.59,6.42,5.57,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6067,180,15,Southern Slopes (Tasmania),rare,5.56,4.98,4.22,3.84,15.74,9.98,9.8,13.62,11.9,8.07,8.64,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,180,15,Southern Slopes (Tasmania),rare,8.71,6.77,0.32,0.32,4.52,7.42,5.48,4.84,17.42,26.13,12.26,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6623,180,15,Southern Slopes (Tasmania),rare,0.78,3.34,15.17,5.91,7.71,3.86,4.11,21.08,15.68,7.97,9.25,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6772,180,15,Southern Slopes (Tasmania),rare,28.54,8.1,7.76,7.24,9.84,8.7,7.03,7.55,5.36,3.96,3.39,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6783,180,15,Southern Slopes (Tasmania),rare,6.22,4.94,12.07,15.39,8.83,5.58,5.34,8.47,3.46,4.96,4.77,19.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6793,180,15,Southern Slopes (Tasmania),rare,6.88,6.79,8.57,9.15,8.84,8.97,8.79,9.59,8,8.16,8.22,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6825,180,15,Southern Slopes (Tasmania),rare,2.66,5.32,7.53,11.5,26.55,6.19,9.73,6.19,6.19,7.52,7.08,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6826,180,15,Southern Slopes (Tasmania),rare,13.82,13.82,1.52,0.64,15,15.2,0,0,15.1,15.1,0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853,270,15,Southern Slopes (Tasmania),frequent,5.06,4.13,5.05,3.67,5.96,6.88,5.5,7.34,10.09,5.5,12.84,5.96,3.21,2.29,0.46,4.13,7.34,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6869,270,15,Southern Slopes (Tasmania),frequent,8.96,11.05,5.26,5.79,15.26,7.37,2.11,0,0,0,0,7.89,13.68,3.16,3.16,2.63,7.89,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6871,270,15,Southern Slopes (Tasmania),frequent,3.36,10.11,9.55,7.87,12.36,7.87,4.49,4.49,4.49,2.25,5.62,3.93,5.06,3.93,5.62,5.06,2.25,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6872,270,15,Southern Slopes (Tasmania),frequent,0.43,12.22,7.92,9.66,5.21,5.21,9.98,6.84,7.59,5.14,4.88,3.69,7.38,4.09,3.4,4.34,1.41,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6873,270,15,Southern Slopes (Tasmania),frequent,18.76,1.88,3.76,4.38,7.5,6.25,5,3.12,5,5.62,5,6.87,3.75,4.37,4.37,5,5,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6874,270,15,Southern Slopes (Tasmania),frequent,3.96,2.65,7.29,10.43,5.71,4.94,6.46,4.68,5.08,6.88,3.91,8.71,4.66,1.74,1.84,4.13,9.09,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6876,270,15,Southern Slopes (Tasmania),frequent,3.92,5.1,3.89,7.23,10.18,7.86,5.63,7.61,6.86,3.72,4.52,3.24,5.12,4.04,3.94,5.12,5.66,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6878,270,15,Southern Slopes (Tasmania),frequent,3.26,4.58,1.31,3.92,11.11,10.46,12.42,6.54,4.58,2.61,4.58,2.61,1.96,3.27,5.88,7.19,11.11,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6879,270,15,Southern Slopes (Tasmania),frequent,3.57,4.76,10.71,2.78,8.33,2.38,0.4,1.59,2.78,5.16,3.17,17.06,9.13,11.51,3.97,6.75,3.97,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6880,270,15,Southern Slopes (Tasmania),frequent,15.14,1.38,6.42,1.38,1.38,3.21,1.83,1.83,2.29,5.05,5.5,5.05,7.34,7.34,5.5,9.17,7.8,12.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6715,270,15,Southern Slopes (Tasmania),intermediate,11.19,9.45,4.62,0.39,0.62,0.73,1.4,1.02,0.2,2.94,10.7,16.41,12.05,2.49,9.14,1.56,9.25,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6815,270,15,Southern Slopes (Tasmania),intermediate,5.11,4.14,3.5,4.46,5.41,4.78,3.5,3.5,3.18,5.41,4.46,8.28,6.69,4.46,13.38,7.32,6.37,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,270,15,Southern Slopes (Tasmania),intermediate,4.14,5.61,4.14,4.73,3.54,6.78,5.6,3.54,4.42,5.01,5.9,5.9,6.19,5.6,7.37,7.67,8.26,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6822,270,15,Southern Slopes (Tasmania),intermediate,3.68,6.69,1.82,4.78,10.96,6.83,9.58,5.31,7.49,2.83,10.09,3.65,5.33,5.79,7.45,2.92,2.16,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6837,270,15,Southern Slopes (Tasmania),intermediate,3.92,11.31,5.03,4.51,1.29,4.81,6.98,8.69,5.54,11.05,9.05,4.61,4.88,4.78,5.59,1.95,1.37,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6844,270,15,Southern Slopes (Tasmania),intermediate,16.74,4.93,5.57,6.54,10.06,3.05,2.76,4.13,6.48,5.75,4.55,8.24,3.81,3.87,3.02,2.7,3.4,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6864,270,15,Southern Slopes (Tasmania),intermediate,0.9,2.23,8.04,15.63,12.05,8.93,4.46,4.46,5.36,1.79,4.46,4.91,2.68,0,6.25,8.48,4.91,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6865,270,15,Southern Slopes (Tasmania),intermediate,24.1,6.18,2.85,4.71,2.51,5.5,13.57,5.67,3.38,1.23,2.54,4.18,5.34,4.03,5.38,4.15,2.68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6866,270,15,Southern Slopes (Tasmania),intermediate,7.8,6.83,5.2,4.88,3.25,2.93,5.69,5.37,6.5,7.32,4.39,4.07,4.88,6.18,5.2,6.18,6.5,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6868,270,15,Southern Slopes (Tasmania),intermediate,4.83,5.62,3.61,5.62,4.42,8.84,5.22,7.63,5.22,8.84,5.22,4.02,5.22,4.42,3.61,3.61,8.03,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6594,270,15,Southern Slopes (Tasmania),rare,7.08,5.5,0.26,0.26,3.66,6.02,4.45,3.93,14.14,21.2,9.95,4.71,3.4,2.09,2.62,3.14,3.66,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6624,270,15,Southern Slopes (Tasmania),rare,9.57,6.57,6.18,4.38,0.2,11.55,16.93,7.37,8.76,3.98,0.6,0,0.8,0,7.97,4.98,4.78,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6653,270,15,Southern Slopes (Tasmania),rare,2.53,2.3,4.32,3.29,5.19,5.75,6.24,3.32,14.25,16.65,5.17,7.54,2.9,3.27,2.26,3.43,5.22,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6695,270,15,Southern Slopes (Tasmania),rare,9.5,4.9,3.46,2.31,6.34,2.02,1.15,1.44,3.46,6.92,17,15.85,5.48,6.05,4.32,4.32,2.31,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6777,270,15,Southern Slopes (Tasmania),rare,6.45,5.62,3.69,3.09,3.33,4.45,6.27,5.06,4.01,4.9,10.07,16.19,3.39,2.44,6.08,6.04,5.3,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6779,270,15,Southern Slopes (Tasmania),rare,8.77,6.32,2.78,5.45,4.3,2.84,6.38,7.82,11.02,4.9,5.02,4.01,6.05,4.73,4.34,5.27,5.27,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6798,270,15,Southern Slopes (Tasmania),rare,4.22,3.87,4.93,3.52,4.58,4.58,3.52,5.63,4.58,4.23,6.69,5.63,4.23,5.28,6.34,12.68,9.86,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6856,270,15,Southern Slopes (Tasmania),rare,13.98,9.82,9.79,6.37,5.36,6.41,4.98,0.62,1.05,0.55,1.8,5.09,3.31,7.53,10.75,4.5,4.82,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6858,270,15,Southern Slopes (Tasmania),rare,3.34,10.64,24.42,6.07,2.56,3.39,0,0,0,0.05,5.25,11.01,3.48,2.33,3.41,12.96,7.18,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6862,270,15,Southern Slopes (Tasmania),rare,6.53,6.53,4.47,4.47,7.22,5.15,5.15,4.47,5.15,5.84,5.15,5.5,6.87,7.22,5.5,4.12,4.47,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6870,360,15,Southern Slopes (Tasmania),frequent,2.19,4.39,4.39,3.95,10.96,5.26,4.39,9.65,8.77,5.26,0.44,0,0,0,0,14.47,4.39,2.63,2.19,3.07,7.02,3.95,1.75,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6877,360,15,Southern Slopes (Tasmania),frequent,1.18,1.91,2.86,3.63,4.17,3.5,5.46,9.16,7.27,5.59,6.62,5.5,4.13,4.56,2.94,4.39,3.22,3.91,3.72,5.57,5.46,3.27,0.95,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6894,360,15,Southern Slopes (Tasmania),frequent,2.9,3.44,4.68,7.45,4.36,8.29,5.49,5.37,4.65,5.14,4.62,5.87,5.32,5.78,5.69,3.24,3.96,2.51,2.86,1.24,1.68,2.11,1.91,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6896,360,15,Southern Slopes (Tasmania),frequent,3.02,6.5,8.42,9.58,8.9,6.98,3.38,1.74,1.01,1.41,1.56,0.93,1.06,1.59,2.22,2.77,2.67,4.03,5.8,6.18,6.28,6,5.7,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6897,360,15,Southern Slopes (Tasmania),frequent,2.41,3.61,4.82,4.82,4.02,4.82,5.62,4.82,6.43,7.23,6.83,3.61,3.21,4.02,3.61,5.22,3.21,4.82,4.02,2.81,2.81,2.81,2.41,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6898,360,15,Southern Slopes (Tasmania),frequent,2.27,3.48,2.98,2.37,2.02,3.5,3.77,3.56,6.57,4.82,4.67,2.75,5.55,7.39,5.32,5.02,7.56,2.1,3.62,4.64,3.39,5.2,4.32,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6899,360,15,Southern Slopes (Tasmania),frequent,5.21,6.37,4.34,4.63,4.63,4.06,6.09,6.09,4.35,4.06,3.48,2.9,3.19,3.48,3.48,3.77,3.77,4.35,2.32,5.22,4.06,4.06,2.03,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,360,15,Southern Slopes (Tasmania),frequent,2.64,3.04,4.11,7.58,5.46,5.61,5.72,10.79,3.18,5.44,15.77,5.38,2.23,1.35,1.3,4.14,2.79,2.34,1.69,0.62,1.75,1.58,1.72,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902,360,15,Southern Slopes (Tasmania),frequent,5.11,4.46,0.64,3.18,1.91,3.82,4.46,3.82,3.18,3.18,4.46,1.91,2.55,3.82,5.73,3.18,5.1,4.46,5.1,5.73,5.1,5.73,7.64,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903,360,15,Southern Slopes (Tasmania),frequent,2.23,3.42,3.12,2.14,3.32,4.28,7.65,1.96,0.44,0.52,3.27,2.19,7.83,4.04,7.32,4.64,5.72,7.7,8.48,4.17,10.87,2.34,1.29,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6812,360,15,Southern Slopes (Tasmania),intermediate,9.2,5.1,11.78,15.81,4.36,2.91,3.73,4.44,4.65,9.5,1.7,1.14,1.33,3.71,1.07,0.82,1.14,1.31,1.04,4.82,1.65,1.21,1.79,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6820,360,15,Southern Slopes (Tasmania),intermediate,8,0,0,0.25,3.5,4.75,3.5,4,3,5.75,4.75,3,3.75,4.25,5,5,5.25,4.75,6.25,6.5,7,4.75,2.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6881,360,15,Southern Slopes (Tasmania),intermediate,0.38,11.25,4.49,1.12,5.62,0.37,1.87,2.62,1.5,1.12,2.62,4.87,4.12,4.87,5.62,5.62,4.49,8.24,7.49,11.24,4.87,3.37,1.87,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6883,360,15,Southern Slopes (Tasmania),intermediate,2.94,3.62,3.86,7.54,11.21,19.68,8.17,3.13,1.44,1.93,4.14,2.2,0,1.09,0.44,1.77,4.98,2.78,1.09,1.31,0.27,0.33,6.83,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6884,360,15,Southern Slopes (Tasmania),intermediate,1.03,4.14,3.86,3.92,6.99,7.68,4,6.97,9.52,5.01,1.29,2.04,3.01,1.39,2.89,3.94,2.67,4.12,3.96,5.49,9.88,4.06,1.76,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6885,360,15,Southern Slopes (Tasmania),intermediate,4.46,5.01,4.97,4.26,4.74,4.4,4.49,3.96,4.97,4.68,3.79,4.64,3.27,3.9,2.49,4,4.8,4.93,5.48,3.56,2.55,3.44,3.71,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6887,360,15,Southern Slopes (Tasmania),intermediate,3.88,1.59,4.64,3.54,6.48,4.57,5.22,0.27,2.08,11.27,3.34,1.99,1.57,2.2,2.29,3.61,21.72,2.42,3.23,2.42,2.06,3.09,3,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6888,360,15,Southern Slopes (Tasmania),intermediate,4.64,4.26,2.32,3.47,6.56,4.25,3.86,4.63,5.02,3.86,2.7,2.32,3.09,2.7,3.47,2.7,6.56,3.09,3.86,4.25,3.86,4.25,8.49,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6890,360,15,Southern Slopes (Tasmania),intermediate,6.03,4.63,3.43,3.91,4.8,4.78,4.73,3.05,1.02,5.11,4.91,4.17,3.51,5.08,6.08,4.5,3.2,3.91,3.86,3.71,5.08,3.46,1.73,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6893,360,15,Southern Slopes (Tasmania),intermediate,1.34,1.51,2.33,2.77,1.38,2.86,3.71,4.09,2.63,5.15,4.93,1.83,8.84,10.69,4.16,8.25,4.47,6.16,5.05,2.68,7.49,2.58,2.84,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,360,15,Southern Slopes (Tasmania),rare,4.09,3.31,5.2,4.82,2.99,4.46,2.43,2.03,3.84,3.3,4.19,3.68,3.99,6.58,6.47,5.24,4.11,3.17,5.87,3.46,5.64,3.5,3.59,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6626,360,15,Southern Slopes (Tasmania),rare,13.6,11.78,8.2,2.57,3.61,2,2.4,1.38,1.35,1.26,0.3,0.04,0.04,0.04,0.04,0.04,0.04,0.04,1.72,2.66,18.81,16.11,4.42,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6780,360,15,Southern Slopes (Tasmania),rare,7.4,5.33,2.34,4.59,3.62,2.39,5.37,6.58,9.28,4.12,4.23,3.38,5.09,3.98,3.65,4.43,4.43,3.98,2.03,2.81,3.33,4.35,1.73,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6799,360,15,Southern Slopes (Tasmania),rare,2.5,4.44,3.32,3.88,3.88,3.32,3.32,3.05,3.88,2.77,3.6,3.6,2.77,4.43,3.6,3.32,5.26,4.43,3.32,4.16,4.99,9.97,7.76,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6808,360,15,Southern Slopes (Tasmania),rare,4.24,3.77,6.45,10.09,8.5,6.81,3.88,4.23,3.38,3.58,2.28,1.5,2,2.18,5.33,5.2,3.86,4.12,4.42,4.01,3.32,0.6,2.87,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6828,360,15,Southern Slopes (Tasmania),rare,4.3,4.29,2.31,3.63,3.3,5.61,4.62,5.61,4.95,4.62,3.3,2.97,3.63,4.29,4.95,5.61,3.63,4.62,5.61,4.29,3.96,3.3,4.29,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6849,360,15,Southern Slopes (Tasmania),rare,4.7,4.64,2.69,3.69,8.04,6.77,5.24,4.11,4.37,5.48,5.44,5.31,1.91,1.98,1.73,1.78,1.75,5.02,5.51,2.51,4.68,3.95,4.44,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6857,360,15,Southern Slopes (Tasmania),rare,4.8,12.84,7.85,8.04,4.69,5.65,4.89,1.57,0.78,0.45,1.1,3.62,3.48,5.09,9.06,5.34,4.1,3.34,1.74,1.8,2.56,3.26,2.75,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6863,360,15,Southern Slopes (Tasmania),rare,3.94,4.19,4.97,4.19,3.4,4.19,4.71,4.45,2.88,4.45,4.45,3.4,4.71,4.71,4.97,5.24,3.4,2.62,4.45,4.45,4.45,4.45,3.93,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6882,360,15,Southern Slopes (Tasmania),rare,3.43,2.58,2.83,1.83,3.61,5.48,2.32,5.48,3.87,6.72,3,2.06,3.12,0.46,0,0,0.25,3.02,3.48,5.58,10.76,17.27,7.83,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
