Duration,TimeStep,Region,Area,Increments
1080,60,Southern Slopes (mainland),200,2.39,2.65,1.98,4.97,3.93,6.86,6.86,9.34,9.43,9.72,7.76,6.77,6.42,5.64,5.64,3.87,3.31,2.46
1080,60,Southern Slopes (mainland),500,5.06,5.32,6.25,7.15,4.98,4.09,6.42,4.81,3.91,3.57,4.03,7.05,6.75,4.55,5.77,6.67,6.69,6.93
1080,60,Southern Slopes (mainland),500,3.79,1.97,2.23,2.08,3.14,3.38,4.55,3.93,3.53,4.03,4.86,7.57,11.47,12.46,9.47,9.67,8.68,3.19
1080,60,Southern Slopes (mainland),500,5.77,6.01,5.54,5.44,2.8,3.47,4.98,4.85,3.41,3.44,4.76,4.66,6.84,8.17,9.27,6.68,7.03,6.88
1080,60,Southern Slopes (mainland),500,5.77,3.67,2.66,6.43,4.41,6.86,4.66,4.72,2.84,3.72,4.7,7.01,4.99,6.32,9.03,5.45,6.72,10.04
1080,60,Southern Slopes (mainland),500,5.28,5.3,4.58,5.65,6.2,4.61,4.35,4.48,5.82,6.65,9.12,5.82,5.44,4.71,5.41,5.74,5.88,4.96
1080,60,Southern Slopes (mainland),500,2.15,2.49,3.31,3.79,4.84,4.87,4.09,7.29,8.33,7.86,9.64,7.23,6.68,9.77,6.78,3.41,3.02,4.45
1080,60,Southern Slopes (mainland),500,5.1,6.2,7.98,8.32,8.23,7.65,7.17,6.9,5.27,3.92,6.12,5.73,1.71,1.74,3.72,5.31,4.77,4.16
1080,60,Southern Slopes (mainland),500,2.45,2.84,2.26,4.72,4.57,6.71,6.85,9.24,8.85,8.81,7.8,6.8,6.43,6.1,5.82,3.99,3.34,2.42
1080,60,Southern Slopes (mainland),500,6.62,5.35,3.97,5.4,5.09,6.39,5.83,4.69,5.17,3.83,5.06,4.97,4.42,5.25,8.83,6.34,5.8,6.99
1080,60,Southern Slopes (mainland),500,1.88,1.82,5.81,8.29,5.51,6.1,5.91,6.6,10.93,9.22,6.27,5.9,7.55,5.95,4.29,2.63,2.1,3.24
1080,60,Southern Slopes (mainland),1000,2.66,2.18,4.86,7.2,7.26,8.12,8.72,7.65,6.01,6.05,5.4,4.5,4.18,4,7.43,5.88,3.85,4.05
1080,60,Southern Slopes (mainland),1000,3.46,4.65,2.46,1.73,4.09,5.64,3.25,4.4,4.29,4.63,3.16,6.97,6.06,8.64,11.69,11.19,9.9,3.79
1080,60,Southern Slopes (mainland),1000,2.72,1.97,3.82,2.77,4.01,6.96,6.91,8.37,6.96,7.07,6.53,7.73,7.3,6.63,6.25,6.79,4.38,2.83
1080,60,Southern Slopes (mainland),1000,4.67,5.62,3.33,3.22,4.69,2.59,3.21,4.16,7.31,3.24,4.48,5.39,5.14,2.46,5.78,11.02,9.13,14.56
1080,60,Southern Slopes (mainland),1000,1.63,2.94,3.34,3.51,3.37,2.92,3.27,4.71,4.63,3.63,3.68,5.06,6.49,9.17,12.8,10.27,8.88,9.7
1080,60,Southern Slopes (mainland),1000,1.75,1.66,5.98,8.95,6.2,3.91,3.74,6.8,9.68,9.35,7.69,5.04,9.98,5.51,3.84,3.63,2.63,3.66
1080,60,Southern Slopes (mainland),1000,4.8,5.55,7.27,8.3,7.89,9.02,6.31,7.16,6.56,3.85,5.39,6.11,3.91,1.35,2.71,4.65,4.91,4.26
1080,60,Southern Slopes (mainland),1000,2.76,3.89,4.43,5.19,3.85,4.1,7.92,7.07,7.13,7.21,9.31,9.77,8.11,6.46,3.12,4.07,3.3,2.31
1080,60,Southern Slopes (mainland),1000,3.38,2.22,3.01,3.54,3.32,4.43,4.45,5.6,5.67,10.66,8.58,7.72,8.4,7.17,8.1,5.49,3.41,4.85
1080,60,Southern Slopes (mainland),1000,3.5,3.01,4.81,4.37,8.2,9.47,5.22,7.77,10.02,8.37,9.93,5.69,3.22,3.26,4.29,4.68,2.39,1.8
