#####START_HYDROGRAPHS_Sub1        ::1-Historic-Historic-Historic(REC)
795.000,0.000,0.000,0.000,0.000,0.161,0.000,0.161,0.161
800.000,1.180,1.180,0.000,0.000,0.175,0.000,0.175,0.175
805.000,6.350,6.350,0.000,0.000,0.282,0.000,0.282,0.282
810.000,17.770,17.770,0.000,0.000,0.637,0.000,0.637,0.637
815.000,14.230,14.230,0.000,0.000,0.943,0.000,0.943,0.943
820.000,7.150,7.150,0.000,0.000,1.078,0.000,1.078,1.078
825.000,3.680,3.680,0.000,0.000,1.121,0.000,1.121,1.121
830.000,1.920,1.920,0.000,0.000,1.119,0.000,1.119,1.119
835.000,1.090,1.090,0.000,0.000,1.096,0.000,1.096,1.096
840.000,0.460,0.460,0.000,0.000,1.058,0.000,1.058,1.058
845.000,0.000,0.000,0.000,0.000,1.011,0.000,1.011,1.011
850.000,0.000,0.000,0.000,0.000,0.966,0.000,0.966,0.966
855.000,0.070,0.070,0.000,0.000,0.926,0.000,0.926,0.926
860.000,0.230,0.230,0.000,0.000,0.892,0.000,0.892,0.892
865.000,2.360,2.360,0.000,0.000,0.910,0.000,0.910,0.910
870.000,5.050,5.050,0.000,0.000,0.993,0.000,0.993,0.993
875.000,4.550,4.550,0.000,0.000,1.061,0.000,1.061,1.061
880.000,2.270,2.270,0.000,0.000,1.070,0.000,1.070,1.070
885.000,1.550,1.550,0.000,0.000,1.060,0.000,1.060,1.060
890.000,2.180,2.180,0.000,0.000,1.067,0.000,1.067,1.067
895.000,3.660,3.660,0.000,0.000,1.110,0.000,1.110,1.110
900.000,3.160,3.160,0.000,0.000,1.139,0.000,1.139,1.139
905.000,0.910,0.910,0.000,0.000,1.110,0.000,1.110,1.110
910.000,0.200,0.200,0.000,0.000,1.066,0.000,1.066,1.066
915.000,0.100,0.100,0.000,0.000,1.021,0.000,1.021,1.021
920.000,0.350,0.350,0.000,0.000,0.984,0.000,0.984,0.984
925.000,0.240,0.240,0.000,0.000,0.947,0.000,0.947,0.947
930.000,0.070,0.070,0.000,0.000,0.907,0.000,0.907,0.907
935.000,0.000,0.000,0.000,0.000,0.868,0.000,0.868,0.868
940.000,0.000,0.000,0.000,0.000,0.832,0.000,0.832,0.832
945.000,0.000,0.000,0.000,0.000,0.797,0.000,0.797,0.797
950.000,0.000,0.000,0.000,0.000,0.763,0.000,0.763,0.763
955.000,0.000,0.000,0.000,0.000,0.732,0.000,0.732,0.732
960.000,0.000,0.000,0.000,0.000,0.702,0.000,0.702,0.702
965.000,0.000,0.000,0.000,0.000,0.673,0.000,0.673,0.673
970.000,0.000,0.000,0.000,0.000,0.646,0.000,0.646,0.646
975.000,0.000,0.000,0.000,0.000,0.621,0.000,0.621,0.621
980.000,0.010,0.010,0.000,0.000,0.596,0.000,0.596,0.596
985.000,0.000,0.000,0.000,0.000,0.573,0.000,0.573,0.573
990.000,0.000,0.000,0.000,0.000,0.551,0.000,0.551,0.551
995.000,0.000,0.000,0.000,0.000,0.530,0.000,0.530,0.530
1000.000,0.000,0.000,0.000,0.000,0.510,0.000,0.510,0.510
1005.000,0.000,0.000,0.000,0.000,0.490,0.000,0.490,0.490
1010.000,0.530,0.530,0.000,0.000,0.483,0.000,0.483,0.483
1015.000,2.770,2.770,0.000,0.000,0.523,0.000,0.523,0.523
1020.000,2.080,2.080,0.000,0.000,0.547,0.000,0.547,0.547
1025.000,2.710,2.710,0.000,0.000,0.585,0.000,0.585,0.585
1030.000,1.080,1.080,0.000,0.000,0.585,0.000,0.585,0.585
1035.000,0.100,0.100,0.000,0.000,0.564,0.000,0.564,0.564
1040.000,0.000,0.000,0.000,0.000,0.543,0.000,0.543,0.543
1045.000,0.000,0.000,0.000,0.000,0.522,0.000,0.522,0.522
1050.000,0.000,0.000,0.000,0.000,0.502,0.000,0.502,0.502
1055.000,0.000,0.000,0.000,0.000,0.483,0.000,0.483,0.483
1060.000,0.040,0.040,0.000,0.000,0.466,0.000,0.466,0.466
1065.000,3.520,3.520,0.000,0.000,0.522,0.000,0.522,0.522
1070.000,15.400,15.400,0.000,0.000,0.849,0.000,0.849,0.849
1075.000,13.020,13.020,0.000,0.000,1.132,0.000,1.132,1.132
1080.000,11.050,11.050,0.000,0.000,1.366,0.000,1.366,1.366
1085.000,9.480,9.480,0.000,0.000,1.554,0.000,1.554,1.554
1090.000,2.780,2.780,0.000,0.000,1.554,0.000,1.554,1.554
1095.000,0.700,0.700,0.000,0.000,1.497,0.000,1.497,1.497
1100.000,0.670,0.670,0.000,0.000,1.443,0.000,1.443,1.443
1105.000,0.550,0.550,0.000,0.000,1.389,0.000,1.389,1.389
1110.000,0.000,0.000,0.000,0.000,1.323,0.000,1.323,1.323
1115.000,1.260,1.260,0.000,0.000,1.294,0.000,1.294,1.294
1120.000,4.490,4.490,0.000,0.000,1.350,0.000,1.350,1.350
1125.000,6.350,6.350,0.000,0.000,1.454,0.000,1.454,1.454
1130.000,7.130,7.130,0.000,0.000,1.576,0.000,1.576,1.576
1135.000,6.740,6.740,0.000,0.000,1.683,0.000,1.683,1.683
1140.000,7.040,7.040,0.000,0.000,1.795,0.000,1.795,1.795
1145.000,8.520,8.520,0.000,0.000,1.945,0.000,1.945,1.945
1150.000,6.680,6.680,0.000,0.000,2.036,0.000,2.036,2.036
1155.000,4.070,4.070,0.000,0.000,2.046,0.000,2.046,2.046
1160.000,1.990,1.990,0.000,0.000,1.998,0.000,1.998,1.998
1165.000,0.680,0.680,0.000,0.000,1.915,0.000,1.915,1.915
1170.000,0.660,0.660,0.000,0.000,1.836,0.000,1.836,1.836
1175.000,2.620,2.620,0.000,0.000,1.817,0.000,1.817,1.817
1180.000,6.740,6.740,0.000,0.000,1.916,0.000,1.916,1.916
1185.000,14.400,14.400,0.000,0.000,2.233,0.000,2.233,2.233
1190.000,15.900,15.900,0.000,0.000,2.590,0.000,2.590,2.590
1195.000,9.950,9.950,0.000,0.000,2.752,0.000,2.752,2.752
1200.000,7.390,7.390,0.000,0.000,2.827,0.000,2.827,2.827
1205.000,5.000,5.000,0.000,0.000,2.824,0.000,2.824,2.824
1210.000,2.820,2.820,0.000,0.000,2.754,0.000,2.754,2.754
1215.000,1.240,1.240,0.000,0.000,2.640,0.000,2.640,2.640
1220.000,0.360,0.360,0.000,0.000,2.506,0.000,2.506,2.506
1225.000,0.000,0.000,0.000,0.000,2.370,0.000,2.370,2.370
1230.000,0.000,0.000,0.000,0.000,2.242,0.000,2.242,2.242
1235.000,0.000,0.000,0.000,0.000,2.124,0.000,2.124,2.124
1240.000,0.000,0.000,0.000,0.000,2.012,0.000,2.012,2.012
1245.000,0.000,0.000,0.000,0.000,1.908,0.000,1.908,1.908
1250.000,0.000,0.000,0.000,0.000,1.811,0.000,1.811,1.811
1255.000,0.000,0.000,0.000,0.000,1.719,0.000,1.719,1.719
1260.000,0.000,0.000,0.000,0.000,1.633,0.000,1.633,1.633
1265.000,0.000,0.000,0.000,0.000,1.553,0.000,1.553,1.553
1270.000,0.000,0.000,0.000,0.000,1.477,0.000,1.477,1.477
1275.000,0.000,0.000,0.000,0.000,1.407,0.000,1.407,1.407
1280.000,0.000,0.000,0.000,0.000,1.340,0.000,1.340,1.340
1285.000,0.000,0.000,0.000,0.000,1.277,0.000,1.277,1.277
1290.000,0.000,0.000,0.000,0.000,1.218,0.000,1.218,1.218
1295.000,0.000,0.000,0.000,0.000,1.162,0.000,1.162,1.162
1300.000,0.000,0.000,0.000,0.000,1.109,0.000,1.109,1.109
1305.000,0.000,0.000,0.000,0.000,1.060,0.000,1.060,1.060
1310.000,0.000,0.000,0.000,0.000,1.013,0.000,1.013,1.013
1315.000,1.060,1.060,0.000,0.000,0.994,0.000,0.994,0.994
1320.000,7.700,7.700,0.000,0.000,1.142,0.000,1.142,1.142
1325.000,13.840,13.840,0.000,0.000,1.450,0.000,1.450,1.450
1330.000,14.350,14.350,0.000,0.000,1.772,0.000,1.772,1.772
1335.000,16.520,16.520,0.000,0.000,2.154,0.000,2.154,2.154
1340.000,17.820,17.820,0.000,0.000,2.570,0.000,2.570,2.570
1345.000,17.640,17.640,0.000,0.000,2.973,0.000,2.973,2.973
1350.000,14.020,14.020,0.000,0.000,3.248,0.000,3.248,3.248
1355.000,11.810,11.810,0.000,0.000,3.441,0.000,3.441,3.441
1360.000,24.950,24.950,0.000,0.000,4.062,0.000,4.062,4.062
1365.000,27.500,27.500,0.000,0.000,4.755,0.000,4.755,4.755
1370.000,31.490,31.490,0.000,0.000,5.571,0.000,5.571,5.571
1375.000,22.330,22.330,0.000,0.000,6.019,0.000,6.019,6.019
1380.000,25.860,25.860,0.000,0.000,6.578,0.000,6.578,6.578
1385.000,26.150,26.150,0.000,0.000,7.119,0.000,7.119,7.119
1390.000,28.810,28.810,0.000,0.000,7.735,0.000,7.735,7.735
1395.000,14.410,14.410,0.000,0.000,7.752,0.000,7.752,7.752
1400.000,9.460,9.460,0.000,0.000,7.578,0.000,7.578,7.578
1405.000,14.050,14.050,0.000,0.000,7.592,0.000,7.592,7.592
1410.000,21.820,21.820,0.000,0.000,7.906,0.000,7.906,7.906
1415.000,18.520,18.520,0.000,0.000,8.071,0.000,8.071,8.071
1420.000,13.740,13.740,0.000,0.000,8.040,0.000,8.040,8.040
1425.000,8.340,8.340,0.000,0.000,7.801,0.000,7.801,7.801
1430.000,5.660,5.660,0.000,0.000,7.477,0.000,7.477,7.477
1435.000,6.960,6.960,0.000,0.000,7.228,0.000,7.228,7.228
1440.000,8.840,8.840,0.000,0.000,7.068,0.000,7.068,7.068
1445.000,16.020,16.020,0.000,0.000,7.192,0.000,7.192,7.192
1450.000,17.080,17.080,0.000,0.000,7.349,0.000,7.349,7.349
1455.000,15.080,15.080,0.000,0.000,7.416,0.000,7.416,7.416
1460.000,9.550,9.550,0.000,0.000,7.270,0.000,7.270,7.270
1465.000,5.030,5.030,0.000,0.000,6.963,0.000,6.963,6.963
1470.000,4.860,4.860,0.000,0.000,6.674,0.000,6.674,6.674
1475.000,4.980,4.980,0.000,0.000,6.411,0.000,6.411,6.411
1480.000,3.180,3.180,0.000,0.000,6.102,0.000,6.102,6.102
1485.000,4.570,4.570,0.000,0.000,5.867,0.000,5.867,5.867
1490.000,5.960,5.960,0.000,0.000,5.700,0.000,5.700,5.700
1495.000,8.380,8.380,0.000,0.000,5.631,0.000,5.631,5.631
1500.000,3.590,3.590,0.000,0.000,5.396,0.000,5.396,5.396
1505.000,2.020,2.020,0.000,0.000,5.120,0.000,5.120,5.120
1510.000,7.020,7.020,0.000,0.000,5.042,0.000,5.042,5.042
1515.000,12.470,12.470,0.000,0.000,5.160,0.000,5.160,5.160
1520.000,5.450,5.450,0.000,0.000,5.025,0.000,5.025,5.025
1525.000,2.110,2.110,0.000,0.000,4.782,0.000,4.782,4.782
1530.000,1.980,1.980,0.000,0.000,4.552,0.000,4.552,4.552
1535.000,3.010,3.010,0.000,0.000,4.375,0.000,4.375,4.375
1540.000,3.730,3.730,0.000,0.000,4.234,0.000,4.234,4.234
1545.000,1.850,1.850,0.000,0.000,4.039,0.000,4.039,4.039
1550.000,0.540,0.540,0.000,0.000,3.813,0.000,3.813,3.813
1555.000,0.050,0.050,0.000,0.000,3.587,0.000,3.587,3.587
1560.000,0.000,0.000,0.000,0.000,3.376,0.000,3.376,3.376
1565.000,0.000,0.000,0.000,0.000,3.180,0.000,3.180,3.180
1570.000,0.640,0.640,0.000,0.000,3.018,0.000,3.018,3.018
1575.000,0.020,0.020,0.000,0.000,2.848,0.000,2.848,2.848
1580.000,0.000,0.000,0.000,0.000,2.689,0.000,2.689,2.689
1585.000,0.000,0.000,0.000,0.000,2.540,0.000,2.540,2.540
1590.000,0.020,0.020,0.000,0.000,2.403,0.000,2.403,2.403
1595.000,0.430,0.430,0.000,0.000,2.287,0.000,2.287,2.287
1600.000,0.200,0.200,0.000,0.000,2.171,0.000,2.171,2.171
1605.000,0.020,0.020,0.000,0.000,2.058,0.000,2.058,2.058
1610.000,0.000,0.000,0.000,0.000,1.951,0.000,1.951,1.951
1615.000,0.000,0.000,0.000,0.000,1.850,0.000,1.850,1.850
1620.000,0.000,0.000,0.000,0.000,1.756,0.000,1.756,1.756
1625.000,0.000,0.000,0.000,0.000,1.668,0.000,1.668,1.668
