The data supplied is licensed under a Creative Commons Attribution 4.0 licence. 
To view a copy of this licence visit:
http://creativecommons.org/licenses/by/4.0

Licence:
This work is licensed under a Creative Commons Attribution 4.0 Licence: 
http://creativecommons.org/licenses/by/4.0/legalcode 

You are free:

               1.to copy distribute display and perform the work
               2.to make derivative works
               3.to make commercial use of the work

Under the following conditions:

               1. You must give the original author credit.
               2. Please attribute "NSW Office of Environment and Heritage" in any publications using this data.


Station Name, Koloona Avenue Downstream (Live)
Station Number, 214426
Longitude,150.855583
Latitude,-34.417983
Web,"http://www.mhl.nsw.gov.au/Site-214426"
Google Maps,"https://www.google.com.au/maps/place//@-34.417983,150.855583,14z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0"

Datum, AHD

Parameter, Level 1
Date,Time,Value[m],State of value,Occurrence time stamp
29/09/2001,00:00:00,31.188,161 (Data Loss),29/09/2001 00:00:00
30/09/2001,00:00:00,31.188,161 (Data Loss),30/09/2001 00:15:00
01/10/2001,00:00:00,31.178,161 (Data Loss),01/10/2001 00:00:00
02/10/2001,00:00:00,31.238,100 (Leost Code),02/10/2001 19:15:00
03/10/2001,00:00:00,31.198,100 (Leost Code),03/10/2001 00:00:00
04/10/2001,00:00:00,31.198,161 (Data Loss),04/10/2001 04:45:00
05/10/2001,00:00:00,31.188,161 (Data Loss),05/10/2001 00:00:00
06/10/2001,00:00:00,31.188,161 (Data Loss),06/10/2001 01:30:00
07/10/2001,00:00:00,31.188,161 (Data Loss),07/10/2001 01:45:00
08/10/2001,00:00:00,31.188,161 (Data Loss),08/10/2001 00:45:00
09/10/2001,00:00:00,31.188,161 (Data Loss),09/10/2001 00:15:00
10/10/2001,00:00:00,31.188,161 (Data Loss),10/10/2001 01:15:00
11/10/2001,00:00:00,31.198,100 (Leost Code),11/10/2001 07:15:00
12/10/2001,00:00:00,31.198,161 (Data Loss),12/10/2001 00:00:00
13/10/2001,00:00:00,31.188,161 (Data Loss),13/10/2001 01:00:00
14/10/2001,00:00:00,31.208,100 (Leost Code),14/10/2001 16:45:00
15/10/2001,00:00:00,31.198,161 (Data Loss),15/10/2001 00:00:00
16/10/2001,00:00:00,31.178,161 (Data Loss),16/10/2001 00:00:00
17/10/2001,00:00:00,31.178,161 (Data Loss),17/10/2001 00:00:00
18/10/2001,00:00:00,31.178,161 (Data Loss),18/10/2001 00:00:00
19/10/2001,00:00:00,31.178,161 (Data Loss),19/10/2001 00:00:00
20/10/2001,00:00:00,31.178,161 (Data Loss),20/10/2001 05:30:00
21/10/2001,00:00:00,31.178,161 (Data Loss),21/10/2001 00:00:00
22/10/2001,00:00:00,31.178,161 (Data Loss),22/10/2001 00:00:00
23/10/2001,00:00:00,31.178,161 (Data Loss),23/10/2001 00:00:00
24/10/2001,00:00:00,31.178,161 (Data Loss),24/10/2001 00:00:00
25/10/2001,00:00:00,31.178,161 (Data Loss),25/10/2001 00:00:00
26/10/2001,00:00:00,31.178,161 (Data Loss),26/10/2001 00:00:00
27/10/2001,00:00:00,31.178,161 (Data Loss),27/10/2001 00:00:00
28/10/2001,00:00:00,31.178,161 (Data Loss),28/10/2001 00:00:00
29/10/2001,00:00:00,31.178,161 (Data Loss),29/10/2001 00:00:00
30/10/2001,00:00:00,31.178,161 (Data Loss),30/10/2001 00:00:00
31/10/2001,00:00:00,31.178,161 (Data Loss),31/10/2001 00:15:00
01/11/2001,00:00:00,31.178,161 (Data Loss),01/11/2001 00:00:00
02/11/2001,00:00:00,31.178,161 (Data Loss),02/11/2001 00:00:00
03/11/2001,00:00:00,31.178,161 (Data Loss),03/11/2001 00:00:00
04/11/2001,00:00:00,31.178,161 (Data Loss),04/11/2001 00:00:00
05/11/2001,00:00:00,31.178,161 (Data Loss),05/11/2001 00:00:00
06/11/2001,00:00:00,31.198,100 (Leost Code),06/11/2001 21:45:00
07/11/2001,00:00:00,31.198,161 (Data Loss),07/11/2001 08:30:00
08/11/2001,00:00:00,31.188,161 (Data Loss),08/11/2001 00:00:00
