(C)  Manly Hydraulics Laboratory,,,,,,
,,,,,,
,,,,,,
Date Generated:,1-Nov-17,,,,,
18/02/2012 0:00,0.897,1.44,5.71,7.55,8.85,                 
18/02/2012 1:00,0.944,1.48,5.25,7.32,10.27,                 
18/02/2012 2:00,0.925,1.54,5.53,7.22,9.5,                 
18/02/2012 3:00,0.954,1.63,5.29,7.32,8.85,                 
18/02/2012 4:00,0.968,1.54,5.97,8.42,8.85,                 
18/02/2012 5:00,1.065,2.01,5.81,8.13,13.52,                 
18/02/2012 6:00,1.054,2.18,5.51,7.79,13.52,                 
18/02/2012 7:00,1.026,1.76,5.69,7.8,12.23,                 
18/02/2012 8:00,1.014,1.57,5.48,7.97,12.23,                 
18/02/2012 9:00,1.071,1.65,5.45,7.52,12.23,                 
18/02/2012 10:00,1.115,1.62,5.01,6.4,12.23,                 
18/02/2012 11:00,1.057,1.62,4.87,5.92,4.34,                 
18/02/2012 12:00,1.019,1.66,4.73,5.98,11.16,                 
18/02/2012 13:00,0.99,1.76,5.05,6.4,10.27,                 
18/02/2012 14:00,0.988,1.71,4.94,6.6,12.23,                 
18/02/2012 15:00,0.983,1.91,5.3,7.38,10.27,                 
18/02/2012 16:00,1.005,1.61,5.63,7.2,8.85,                 
18/02/2012 17:00,1.035,1.93,6.09,7.78,10.27,                 
18/02/2012 18:00,1.067,1.85,6.31,7.74,10.27,                 
18/02/2012 19:00,0.968,1.43,6.21,7.26,5.23,                 
18/02/2012 20:00,0.992,1.8,6.06,7.64,10.27,                 
18/02/2012 21:00,1.034,1.81,5.94,7.44,10.27,                 
18/02/2012 22:00,0.946,1.47,5.53,6.97,8.27,                 
18/02/2012 23:00,0.834,1.4,5.59,7.37,10.27,                 
19/02/2012 0:00,0.822,1.24,5.48,7.66,10.27,                 
19/02/2012 1:00,0.79,1.54,5.59,7.84,10.27,                 
19/02/2012 2:00,0.756,1.14,6.3,8.7,10.27,                 
19/02/2012 3:00,0.746,1.21,6.25,8.44,10.27,                 
19/02/2012 4:00,0.742,1.17,6.1,8.22,9.5,                 
19/02/2012 5:00,0.767,1.28,5.95,8.11,10.27,                 
19/02/2012 6:00,0.75,1.15,6.18,8.16,9.5,                 
19/02/2012 7:00,0.826,1.21,6.72,8.27,9.5,                 
19/02/2012 8:00,0.862,1.54,6.38,8.54,9.5,                 
19/02/2012 9:00,0.847,1.47,6.42,7.94,8.85,                 
19/02/2012 10:00,0.866,1.46,6.19,7.86,8.85,                 
19/02/2012 11:00,0.869,1.36,6.15,7.61,9.5,                 
19/02/2012 12:00,0.951,1.57,5.76,7.85,9.5,                 
19/02/2012 13:00,0.924,1.61,5.24,7.71,8.85,                 
19/02/2012 14:00,0.987,1.65,4.96,7.35,8.27,                 
19/02/2012 15:00,1.08,1.66,4.8,7.31,6.93,                 
19/02/2012 16:00,1.023,1.69,4.38,6.51,7.33,                 
19/02/2012 17:00,1.013,1.73,4.46,6.33,8.27,                 
19/02/2012 18:00,1.034,1.69,4.92,6.95,7.33,                 
19/02/2012 19:00,1.059,1.95,5.12,7.1,7.77,                 
19/02/2012 20:00,1.092,1.91,5.32,7.38,7.33,                 
19/02/2012 21:00,1.048,1.67,5.45,7.28,6.93,                 
19/02/2012 22:00,1.003,1.691,5.68,7.47,8.27,                 
19/02/2012 23:00,1.05,1.64,5.85,7.57,9.5,                 
20/02/2012 0:00,1.047,1.78,5.92,7.23,8.27,                 
20/02/2012 1:00,1.126,1.78,6.04,7.44,8.85,                 
20/02/2012 2:00,1.062,1.86,6.03,7.6,8.27,                 
20/02/2012 3:00,1.079,1.73,6.2,7.67,7.77,                 
20/02/2012 4:00,1.168,2,6.41,7.43,7.77,                 
20/02/2012 5:00,1.204,1.83,6.64,7.72,7.77,                 
20/02/2012 6:00,1.18,2.12,6.6,7.61,7.33,                 
20/02/2012 7:00,1.139,1.99,6.41,7.69,7.33,                 
20/02/2012 8:00,1.121,1.81,6.75,7.43,6.93,                 
20/02/2012 9:00,1.162,1.95,6.81,7.62,6.93,                 
20/02/2012 10:00,1.152,1.95,6.59,7.63,7.77,                 
20/02/2012 11:00,1.133,2.03,6.61,7.4,8.27,                 
20/02/2012 12:00,1.06,1.79,6.35,7.4,6.57,                 
20/02/2012 13:00,1.026,1.55,6.36,7.52,6.93,                 
20/02/2012 14:00,1.052,1.52,5.96,7.52,9.5,                 
20/02/2012 15:00,1.097,2.06,5.67,7.19,7.33,                 
20/02/2012 16:00,1.133,1.92,5.57,7.06,8.27,                 
20/02/2012 17:00,1.298,2.73,5.68,7.22,8.85,                 
20/02/2012 18:00,1.306,2.15,6.07,7.28,8.85,                 
20/02/2012 19:00,1.333,2.28,6.32,7.57,8.85,                 
20/02/2012 20:00,1.376,2.26,5.98,7.26,8.27,                 
20/02/2012 21:00,1.455,2.57,6.11,7.41,8.27,                 
20/02/2012 22:00,1.361,2.35,5.76,7.27,7.77,                 
20/02/2012 23:00,1.443,2.49,6.32,7.83,8.27,                 
21/02/2012 0:00,1.262,1.96,5.95,7.57,8.27,                 
21/02/2012 1:00,1.235,1.84,5.55,7.11,8.27,                 
21/02/2012 2:00,1.301,2.19,5.15,6.8,8.27,                 
21/02/2012 3:00,1.379,2.16,5.05,6.76,7.77,                 
21/02/2012 4:00,1.334,2.28,5.1,6.68,7.77,                 
21/02/2012 5:00,1.484,2.41,5.29,6.48,7.77,                 
21/02/2012 6:00,1.654,2.82,5.46,6.68,6.57,                 
21/02/2012 7:00,1.724,3.75,5.51,6.74,6.93,                 
21/02/2012 8:00,1.906,3.77,5.67,6.99,7.77,                 
21/02/2012 9:00,1.885,3.3,5.67,6.75,7.33,                 
21/02/2012 10:00,1.819,3.09,5.4,6.58,7.77,                 
21/02/2012 11:00,1.847,2.94,5.33,6.58,8.27,                 
21/02/2012 12:00,1.745,3.27,5.17,6.5,7.33,                 
21/02/2012 13:00,1.638,3.18,5.24,6.65,7.77,                 
21/02/2012 14:00,1.645,2.94,5.07,6.52,7.77,                 
21/02/2012 15:00,1.731,2.58,5.23,6.64,7.77,                 
21/02/2012 16:00,1.872,3.42,5.56,6.79,6.93,                 
21/02/2012 17:00,2.05,3.62,5.75,6.91,7.33,                 
21/02/2012 18:00,2.372,4.91,6.08,7.28,7.77,                 
21/02/2012 19:00,2.396,4.24,6.33,7.36,8.27,                 
21/02/2012 20:00,2.482,4.09,6.36,7.26,8.27,                 
21/02/2012 21:00,2.316,3.71,6.29,7.46,8.27,                 
21/02/2012 22:00,2.37,4.55,6.42,7.5,8.27,                 
21/02/2012 23:00,2.03,3.76,5.98,7.33,8.27,                 
22/02/2012 0:00,1.966,3.61,5.89,7.25,8.27,                 
22/02/2012 1:00,1.874,2.95,5.95,7.29,7.33,                 
22/02/2012 2:00,1.747,3.06,5.52,7.24,8.27,                 
22/02/2012 3:00,1.609,2.89,5.5,7.03,7.77,                 
22/02/2012 4:00,1.467,2.48,5.26,6.79,7.77,                 
22/02/2012 5:00,1.384,2.49,5.08,6.48,7.77,                 
22/02/2012 6:00,1.381,2.25,5.12,6.43,7.33,                 
22/02/2012 7:00,1.333,2.3,5.13,6.64,7.77,                 
22/02/2012 8:00,1.298,2.33,5.1,6.49,7.33,                 
22/02/2012 9:00,1.252,2.01,5.07,6.36,6.93,                 
22/02/2012 10:00,1.168,2.05,4.94,6.35,7.33,                 
22/02/2012 11:00,1.176,2.06,5.03,6.55,6.57,                 
22/02/2012 12:00,1.191,1.99,5.28,6.44,6.93,                 
22/02/2012 13:00,1.281,2.23,5.27,6.61,7.33,                 
22/02/2012 14:00,1.372,2.15,5.47,6.68,6.93,                 
22/02/2012 15:00,1.338,2.21,5.21,6.48,7.33,                 
22/02/2012 16:00,1.374,2.29,5.57,6.85,7.77,                 
22/02/2012 17:00,1.186,2.06,5.21,6.78,7.77,                 
22/02/2012 18:00,1.144,1.9,5.5,7.02,6.93,                 
22/02/2012 19:00,1.158,1.92,5.96,7.38,7.77,                 
22/02/2012 20:00,1.233,2.06,5.83,7.26,7.77,                 
22/02/2012 21:00,1.248,2.75,5.98,7.52,7.77,                 
22/02/2012 22:00,1.224,2.34,6.15,7.43,7.77,                 
22/02/2012 23:00,1.278,1.9,6.42,7.51,7.77,                 
23/02/2012 0:00,1.409,2.65,6.78,7.89,8.27,                 
23/02/2012 1:00,1.515,2.91,6.68,7.88,7.33,                 
23/02/2012 2:00,1.365,2.36,6.86,7.76,8.85,                 
23/02/2012 3:00,1.492,2.53,6.91,7.79,8.27,                 
23/02/2012 4:00,1.543,2.3,7.17,8.03,8.85,                 
23/02/2012 5:00,1.469,2.74,6.87,7.89,8.85,                 
23/02/2012 6:00,1.543,2.53,7.11,7.96,8.27,                 
23/02/2012 7:00,1.292,2.07,6.86,7.67,7.33,                 
23/02/2012 8:00,1.428,2.18,7.08,7.74,8.27,                 
23/02/2012 9:00,1.232,2.26,6.92,7.73,8.85,                 
23/02/2012 10:00,1.278,2.17,6.61,7.76,9.5,                 
23/02/2012 11:00,1.276,2.3,6.07,7.67,7.77,                 
23/02/2012 12:00,1.279,1.92,6.03,7.82,7.77,                 
23/02/2012 13:00,1.276,2.59,5.4,7.57,8.85,                 
23/02/2012 14:00,1.151,1.95,4.74,7.05,8.85,                 
23/02/2012 15:00,1.122,2.05,4.48,6.56,8.27,                 
23/02/2012 16:00,1.129,1.82,4.94,7,8.85,                 
23/02/2012 17:00,1.011,1.98,4.73,6.62,8.27,                 
23/02/2012 18:00,0.947,1.7,4.95,7.07,8.85,                 
23/02/2012 19:00,0.938,1.71,5.29,7.46,8.85,                 
23/02/2012 20:00,0.984,2.06,5.5,7.69,8.85,                 
23/02/2012 21:00,0.951,1.56,5.31,7.59,8.27,                 
23/02/2012 22:00,0.949,1.52,5.84,7.86,7.77,                 
23/02/2012 23:00,0.951,1.64,5.92,7.78,8.27,                 
24/02/2012 0:00,0.958,1.57,6.09,7.63,8.27,                 
24/02/2012 1:00,0.933,1.56,5.83,7.62,8.27,                 
24/02/2012 2:00,0.988,1.68,6.02,7.9,8.85,                 
24/02/2012 3:00,0.901,1.62,5.83,7.47,7.33,                 
24/02/2012 4:00,0.875,1.6,5.27,7.43,7.77,                 
24/02/2012 5:00,0.975,1.64,5.46,7.57,8.27,                 
24/02/2012 6:00,0.92,1.77,5.56,7.4,7.77,                 
24/02/2012 7:00,0.932,1.58,5.37,7.6,8.27,                 
24/02/2012 8:00,0.901,1.57,5.28,7.6,7.77,                 
24/02/2012 9:00,0.886,1.61,5.56,7.8,9.5,                 
24/02/2012 10:00,0.813,1.28,5.65,7.54,7.33,                 
24/02/2012 11:00,0.778,1.28,5.93,7.63,7.77,                 
24/02/2012 12:00,0.735,1.24,6.14,7.61,7.77,                 
24/02/2012 13:00,0.742,1.26,5.84,7.55,8.27,                 
24/02/2012 14:00,0.669,1.21,4.77,7.17,7.77,                 
24/02/2012 15:00,0.68,1.45,4.17,6.55,8.27,                 
24/02/2012 16:00,0.75,1.22,4.38,6.72,7.33,                 
24/02/2012 17:00,0.77,1.32,4.02,5.76,12.23,                 
24/02/2012 18:00,0.774,1.35,4.27,5.96,12.23,                 
24/02/2012 19:00,0.807,1.55,4.32,6.19,12.23,                 
24/02/2012 20:00,0.854,1.55,4.36,6.02,7.77,                 
24/02/2012 21:00,0.837,1.41,4.19,5.68,8.85,                 
24/02/2012 22:00,0.753,1.281,4.26,5.91,8.85,                 
24/02/2012 23:00,0.743,1.28,4.45,6.27,8.27,                 
25/02/2012 0:00,0.753,1.14,4.49,6.48,9.5,                 
25/02/2012 1:00,0.692,1.19,4.1,5.83,7.33,                 
25/02/2012 2:00,0.657,1.3,4.05,5.61,7.77,                 
25/02/2012 3:00,0.658,1.33,4.27,5.86,8.27,                 
25/02/2012 4:00,0.685,1.17,4.75,6.85,7.77,                 
25/02/2012 5:00,0.712,1.31,4.64,6.61,9.5,                 
25/02/2012 6:00,0.684,1.13,4.67,6.23,8.27,                 
25/02/2012 7:00,0.692,1.33,4.59,6.22,8.27,                 
25/02/2012 8:00,0.666,1.08,4.98,6.79,8.85,                 
25/02/2012 9:00,0.699,1.1,5.14,7.01,8.85,                 
25/02/2012 10:00,0.682,1.28,4.72,7.03,8.85,                 
25/02/2012 11:00,0.648,1.09,4.01,6,8.27,                 
25/02/2012 12:00,0.734,1.34,3.82,5,7.33,                 
25/02/2012 13:00,0.894,1.75,3.73,4.49,3.71,                 
25/02/2012 14:00,0.916,1.72,3.79,4.5,4.07,                 
25/02/2012 15:00,0.995,1.59,3.93,4.68,3.71,                 
25/02/2012 16:00,0.991,1.64,3.87,4.6,4.07,                 
25/02/2012 17:00,0.975,1.74,4.06,4.98,3.82,                 
25/02/2012 18:00,1.018,2.09,3.9,4.51,4.2,                 
25/02/2012 19:00,1.081,1.84,3.95,4.67,4.2,                 
25/02/2012 20:00,1.076,1.83,3.96,4.76,4.5,                 
25/02/2012 21:00,1.13,2.05,4.05,4.97,4.84,                 
25/02/2012 22:00,1.19,2.09,4.24,5.18,4.5,                 
25/02/2012 23:00,1.216,2.2,4.14,4.98,5.23,                 
26/02/2012 0:00,1.26,2.09,4.18,5.18,5.96,                 
26/02/2012 1:00,1.285,2.06,4.27,5.2,5.45,                 
26/02/2012 2:00,1.337,2.04,4.43,5.48,5.7,                 
26/02/2012 3:00,1.41,2.95,4.65,5.66,5.7,                 
26/02/2012 4:00,1.385,2.65,4.66,5.72,5.96,                 
26/02/2012 5:00,1.348,2.26,4.83,5.98,6.25,                 
26/02/2012 6:00,1.414,2.5,5.04,6.17,6.93,                 
26/02/2012 7:00,1.441,2.26,5.15,6.46,6.93,                 
26/02/2012 8:00,1.34,2.43,5.02,6.49,6.93,                 
26/02/2012 9:00,1.301,2.15,5.02,6.31,6.57,                 
26/02/2012 10:00,1.238,2.09,4.98,6.2,6.93,                 
26/02/2012 11:00,1.173,1.77,4.66,5.95,6.25,                 
26/02/2012 12:00,1.143,1.86,4.86,6.13,6.57,                 
26/02/2012 13:00,1.233,2.21,4.94,6.08,6.25,                 
26/02/2012 14:00,1.181,2.24,4.61,5.92,5.96,                 
26/02/2012 15:00,1.215,1.89,4.75,5.77,5.96,                 
26/02/2012 16:00,1.227,2.16,4.6,5.69,5.96,                 
26/02/2012 17:00,1.197,2.23,4.31,5.68,5.7,                 
26/02/2012 18:00,1.173,2.05,4.29,5.37,5.7,                 
26/02/2012 19:00,1.086,1.81,4.27,5.35,6.25,                 
26/02/2012 20:00,1.16,1.93,4.4,5.41,5.96,                 
26/02/2012 21:00,1.142,1.83,4.44,5.5,7.77,                 
26/02/2012 22:00,1.212,2.06,4.45,5.61,6.25,                 
26/02/2012 23:00,1.173,2.2,4.54,5.61,5.96,                 
27/02/2012 0:00,1.294,2.08,4.72,5.79,5.45,                 
27/02/2012 1:00,1.334,2.83,4.69,6.03,6.57,                 
27/02/2012 2:00,1.352,2.19,4.8,6.01,6.57,                 
27/02/2012 3:00,1.322,2.33,4.99,6.23,6.93,                 
27/02/2012 4:00,1.419,2.19,5.11,6.38,6.93,                 
27/02/2012 5:00,1.521,2.75,5.39,6.61,6.93,                 
27/02/2012 6:00,1.292,2.51,4.77,6.22,6.93,                 
27/02/2012 7:00,1.302,1.97,5.02,6.31,6.93,                 
27/02/2012 8:00,1.293,2.5,5.43,6.59,7.33,                 
27/02/2012 9:00,1.19,2.24,5.18,6.47,6.93,                 
27/02/2012 10:00,1.151,2.05,5.55,6.68,7.77,                 
27/02/2012 11:00,1.221,2.3,5.35,6.71,6.93,                 
27/02/2012 12:00,1.323,2.43,5.09,6.55,6.57,                 
27/02/2012 13:00,1.128,1.91,4.5,6,7.33,                 
27/02/2012 14:00,1.154,2.02,4.57,5.92,7.33,                 
27/02/2012 15:00,1.323,2.31,4.62,6.05,6.93,                 
27/02/2012 16:00,1.39,2.1,4.99,6.2,6.25,                 
27/02/2012 17:00,1.342,2.01,4.88,6.03,6.25,                 
27/02/2012 18:00,1.418,2.24,5.04,5.97,6.57,                 
27/02/2012 19:00,1.288,1.87,4.84,5.81,6.93,                 
27/02/2012 20:00,1.28,2.01,4.91,6.08,6.25,                 
27/02/2012 21:00,1.105,1.75,4.93,5.77,6.25,                 
27/02/2012 22:00,1.076,1.78,5.01,5.84,6.25,                 
27/02/2012 23:00,0.886,1.39,4.83,5.99,6.57,                 
28/02/2012 0:00,0.843,1.56,4.92,6.01,6.57,                 
28/02/2012 1:00,0.884,1.59,5.33,6.5,6.25,                 
28/02/2012 2:00,0.897,1.44,5.36,6.51,6.93,                 
28/02/2012 3:00,1.124,2.16,5.61,6.39,6.25,                 
28/02/2012 4:00,1.095,1.85,5.61,6.8,6.57,                 
28/02/2012 5:00,1.231,2.08,5.77,6.91,6.57,                 
28/02/2012 6:00,1.106,1.97,5.42,6.65,6.57,                 
28/02/2012 7:00,1.253,2.31,5.5,6.78,7.77,                 
28/02/2012 8:00,1.218,2.12,5.84,7.05,6.25,                 
28/02/2012 9:00,1.163,1.93,5.81,6.95,7.77,                 
28/02/2012 10:00,1.121,1.91,5.62,6.95,6.93,                 
28/02/2012 11:00,1.078,1.58,5.33,6.8,7.77,                 
28/02/2012 12:00,1.046,1.77,5.44,6.8,6.57,                 
28/02/2012 13:00,1.108,1.97,5.43,6.61,6.25,                 
28/02/2012 14:00,1.067,1.76,5.46,6.66,6.93,                 
28/02/2012 15:00,1.069,2,5.64,6.73,8.27,                 
28/02/2012 16:00,1.012,1.83,5.5,6.76,8.27,                 
28/02/2012 17:00,0.971,1.7,5.32,6.68,8.27,                 
28/02/2012 18:00,0.898,1.62,5.39,6.89,7.77,                 
28/02/2012 19:00,0.862,1.59,5.62,7.08,7.77,                 
28/02/2012 20:00,0.864,1.43,6.11,7.25,8.27,                 
28/02/2012 21:00,0.871,1.76,5.56,7.25,8.85,                 
28/02/2012 22:00,0.859,1.49,4.88,6.71,8.27,                 
28/02/2012 23:00,0.892,1.56,4.86,6.71,8.85,                 
29/02/2012 0:00,0.855,1.31,4.49,6.15,7.33,                 
29/02/2012 1:00,0.85,1.61,4.01,5.13,8.85,                 
29/02/2012 2:00,0.925,1.56,4.29,5.6,8.85,                 
29/02/2012 3:00,0.905,1.54,4.21,5.59,8.27,                 
29/02/2012 4:00,1.144,1.9,4.42,5.6,5.96,                 
29/02/2012 5:00,1.189,1.88,4.54,5.68,5.96,                 
29/02/2012 6:00,1.184,2.14,4.35,5.64,5.96,                 
29/02/2012 7:00,1.189,2,4.45,5.51,8.27,                 
29/02/2012 8:00,1.121,1.76,4.45,5.74,5.96,                 
29/02/2012 9:00,1.175,1.91,4.37,5.55,6.25,                 
29/02/2012 10:00,1.211,2.06,4.75,5.81,6.93,                 
29/02/2012 11:00,1.323,2.31,4.73,5.78,6.25,                 
29/02/2012 12:00,1.202,2,4.64,5.73,6.57,                 
29/02/2012 13:00,1.134,1.96,4.46,5.6,6.25,                 
29/02/2012 14:00,1.305,2.12,4.38,5.5,4.66,                 
29/02/2012 15:00,1.793,2.88,5.03,5.67,5.96,                 
29/02/2012 16:00,1.978,3.45,5.2,6.2,5.96,                 
29/02/2012 17:00,2.379,4.72,5.49,6.7,6.93,                 
29/02/2012 18:00,2.643,4.96,5.94,7.22,8.27,                 
29/02/2012 19:00,2.823,4.95,6.17,7.68,8.85,                 
29/02/2012 20:00,3.067,4.58,6.57,7.76,8.27,                 
29/02/2012 21:00,2.649,4.83,6.3,7.72,8.85,                 
29/02/2012 22:00,2.723,5.05,6.36,7.76,8.85,                 
29/02/2012 23:00,2.4,3.8,6.09,7.47,8.85,                 
1/03/2012 0:00,2.33,3.97,5.91,7.39,8.85,                 
