(C)  Manly Hydraulics Laboratory,,,,,,
,,,,,,
,,,,,,
Date Generated:,1-Nov-17,,,,,
19/10/1999 0:00,1.916,3.159,4.5,5.9,7.3,                 
19/10/1999 1:00,2.254,3.921,5,6.3,8.2,                 
19/10/1999 2:00,2.319,4.355,5,6.3,7.3,                 
19/10/1999 3:00,2.301,4.127,4.9,6.2,7.3,                 
19/10/1999 4:00,2.446,3.733,5.2,6.5,7.3,                 
19/10/1999 5:00,2.472,4.176,5.5,6.6,8.2,                 
19/10/1999 6:00,2.641,4.599,5.3,6.8,8.2,                 
19/10/1999 7:00,2.889,4.645,5.9,7.5,8.8,                 
19/10/1999 8:00,2.62,4.733,5.6,7.4,8.8,                 
19/10/1999 9:00,2.794,4.623,5.8,7.8,9.5,                 
19/10/1999 10:00,2.672,4.267,6,7.7,8.8,                 
19/10/1999 11:00,2.558,4.265,5.8,7.5,9.5,                 
19/10/1999 12:00,2.671,4.379,6.2,8.1,9.5,                 
19/10/1999 13:00,2.686,4.457,6.4,8.3,8.8,                 
19/10/1999 14:00,2.299,4.32,5.7,7.9,9.5,                 
19/10/1999 15:00,2.304,3.886,5.9,7.8,8.8,                 
19/10/1999 16:00,2.193,3.49,5.8,8,8.8,                 
19/10/1999 17:00,2.031,3.62,5.5,7.8,8.8,                 
19/10/1999 18:00,2.267,3.52,5.8,7.8,9.5,                 
19/10/1999 19:00,2.088,3.542,5.6,7.8,9.5,                 
19/10/1999 20:00,2.139,3.334,5.5,7.6,8.8,                 
19/10/1999 21:00,2.249,4.499,5.7,7.9,8.8,                 
19/10/1999 22:00,2.251,3.82,5.4,7.7,9.5,                 
19/10/1999 23:00,2.373,3.549,5.6,7.8,9.5,                 
20/10/1999 0:00,2.313,3.879,5.6,7.8,8.8,                 
20/10/1999 1:00,1.98,3.391,5.6,7.7,9.5,                 
20/10/1999 2:00,1.836,3.605,5.6,7.8,8.8,                 
20/10/1999 3:00,1.653,2.844,5.1,7,8.8,                 
20/10/1999 4:00,1.688,3.017,5.2,7.4,9.5,                 
20/10/1999 5:00,1.564,2.658,5.3,7.4,8.8,                 
20/10/1999 6:00,1.536,2.819,4.9,7.2,8.2,                 
20/10/1999 7:00,1.474,2.497,4.8,7.2,8.8,                 
20/10/1999 8:00,1.677,2.961,5.3,7.5,8.2,                 
20/10/1999 9:00,1.649,2.951,5.2,7.5,8.8,                 
20/10/1999 10:00,1.822,2.959,5.8,7.9,8.2,                 
20/10/1999 11:00,1.825,3.141,6,7.9,8.2,                 
20/10/1999 12:00,1.819,3.19,5.6,7.6,8.2,                 
20/10/1999 13:00,2.039,3.232,6.4,8.1,8.2,                 
20/10/1999 14:00,1.907,3.044,6.1,7.7,8.2,                 
20/10/1999 15:00,1.804,2.788,6,7.8,8.8,                 
20/10/1999 16:00,1.976,3.1,6.2,8,8.2,                 
20/10/1999 17:00,1.524,2.695,5.7,7.8,8.2,                 
20/10/1999 18:00,1.588,2.687,5.8,7.9,8.8,                 
20/10/1999 19:00,1.501,2.734,6,7.9,9.5,                 
20/10/1999 20:00,1.475,2.24,6.2,8.3,8.8,                 
20/10/1999 21:00,1.369,2.499,6.2,8.1,8.8,                 
20/10/1999 22:00,1.498,2.668,6.5,8.4,8.8,                 
20/10/1999 23:00,1.462,2.678,6.3,8.2,8.2,                 
21/10/1999 0:00,1.636,2.944,6.6,8.3,8.2,                 
21/10/1999 1:00,1.6,2.656,6.8,8.6,8.2,                 
21/10/1999 2:00,1.583,2.404,6.5,8.4,8.2,                 
21/10/1999 3:00,1.432,2.331,6,8.3,8.2,                 
21/10/1999 4:00,1.593,2.494,6.5,8.3,8.8,                 
21/10/1999 5:00,1.554,2.697,6.8,8.4,11.1,                 
21/10/1999 6:00,1.644,2.849,6.6,8.6,8.2,                 
21/10/1999 7:00,1.552,2.353,6.3,8.8,9.5,                 
21/10/1999 8:00,1.437,2.197,6,8.6,8.2,                 
21/10/1999 9:00,1.32,2.121,5.8,8.5,9.5,                 
21/10/1999 10:00,1.379,2.458,6,8.8,9.5,                 
21/10/1999 11:00,1.246,1.947,5.8,8.8,9.5,                 
21/10/1999 12:00,1.212,2.488,5,8.1,10.2,                 
21/10/1999 13:00,1.39,2.536,4.8,7.8,11.1,                 
21/10/1999 14:00,1.29,2.27,4.4,6.7,9.5,                 
21/10/1999 15:00,1.335,2.565,4.2,6.4,11.1,                 
21/10/1999 16:00,1.418,2.88,4.3,6.1,10.2,                 
21/10/1999 17:00,1.457,2.719,4.6,6.1,11.1,                 
21/10/1999 18:00,1.491,2.653,4.5,6.1,11.1,                 
21/10/1999 19:00,1.467,2.487,4.6,6.4,4.8,                 
21/10/1999 20:00,1.331,2.306,4.8,6.6,10.2,                 
21/10/1999 21:00,1.336,2.126,5,6.6,5.2,                 
21/10/1999 22:00,1.391,2.551,5.3,6.8,5.9,                 
21/10/1999 23:00,1.388,2.258,5.3,6.7,6.2,                 
22/10/1999 0:00,1.474,2.431,5.6,6.8,6.5,                 
22/10/1999 1:00,1.402,2.387,5.3,6.8,6.9,                 
22/10/1999 2:00,1.401,2.743,5.3,6.9,6.2,                 
22/10/1999 3:00,1.356,2.333,5.6,7,6.5,                 
22/10/1999 4:00,1.344,2.455,5.2,6.8,6.2,                 
22/10/1999 5:00,1.434,2.421,5.8,7.3,7.3,                 
22/10/1999 6:00,1.482,2.316,5.8,7.2,7.3,                 
22/10/1999 7:00,1.333,2.309,5.5,7.3,10.2,                 
22/10/1999 8:00,1.399,2.292,5.5,7.2,6.9,                 
22/10/1999 9:00,1.497,2.7,5.4,7,6.9,                 
22/10/1999 10:00,1.264,2.25,4.9,6.8,7.3,                 
22/10/1999 11:00,1.281,2.26,5.1,6.9,6.9,                 
22/10/1999 12:00,1.348,2.558,5.1,6.9,6.9,                 
22/10/1999 13:00,1.214,1.852,4.7,6.6,6.9,                 
22/10/1999 14:00,1.164,1.833,4.5,6.5,6.5,                 
22/10/1999 15:00,1.067,1.889,4.1,6.1,6.9,                 
22/10/1999 16:00,1.093,2.065,4.3,6.2,7.7,                 
22/10/1999 17:00,1.22,2.092,4,5.4,7.3,                 
22/10/1999 18:00,1.663,3.002,4.2,5.1,4.6,                 
22/10/1999 19:00,1.701,2.932,4.4,5.3,5.4,                 
22/10/1999 20:00,1.687,2.646,4.4,5.4,5.2,                 
22/10/1999 21:00,1.734,2.929,4.2,5.4,5.4,                 
22/10/1999 22:00,1.864,3.366,4.5,5.7,5.6,                 
22/10/1999 23:00,1.93,3.302,4.8,5.9,6.9,                 
23/10/1999 0:00,2.334,3.906,5.2,6.2,6.9,                 
23/10/1999 1:00,2.433,3.6,5,6.3,6.9,                 
23/10/1999 2:00,2.573,5,5.2,6.6,7.3,                 
23/10/1999 3:00,2.513,4.902,5.4,6.7,6.9,                 
23/10/1999 4:00,2.162,3.825,5,6.4,7.3,                 
23/10/1999 5:00,2.092,3.396,5.1,6.6,7.7,                 
23/10/1999 6:00,2.333,3.86,5.2,6.6,6.9,                 
23/10/1999 7:00,2.158,3.384,5.1,6.4,6.9,                 
23/10/1999 8:00,2.187,3.793,5.2,6.6,6.9,                 
23/10/1999 9:00,2.223,3.608,5.2,6.8,6.9,                 
23/10/1999 10:00,2.163,3.442,5.1,6.5,7.3,                 
23/10/1999 11:00,2.164,4.147,5,6.3,7.7,                 
23/10/1999 12:00,2.242,3.967,5.3,6.6,7.7,                 
23/10/1999 13:00,2.219,3.6,5.2,6.5,7.3,                 
23/10/1999 14:00,2.095,3.669,5.1,6.5,7.3,                 
23/10/1999 15:00,2.132,3.38,4.9,6.2,6.9,                 
23/10/1999 16:00,2.063,3.559,4.9,6.3,7.3,                 
23/10/1999 17:00,2.152,4.069,4.9,6.4,6.2,                 
23/10/1999 18:00,2.521,4.706,5.2,6.6,7.3,                 
23/10/1999 19:00,2.617,4.88,5.4,6.7,7.3,                 
23/10/1999 20:00,2.687,4.404,5.3,7,7.3,                 
23/10/1999 21:00,2.729,4.768,5.5,6.9,7.3,                 
23/10/1999 22:00,2.721,4.926,5.6,6.9,7.3,                 
23/10/1999 23:00,2.877,4.357,5.7,7,8.2,                 
24/10/1999 0:00,3.099,6.015,5.8,7.2,8.2,                 
24/10/1999 1:00,3.182,4.99,5.9,7.4,8.2,                 
24/10/1999 2:00,3.512,5.503,6.2,7.5,8.2,                 
24/10/1999 3:00,3.763,5.729,6.5,7.8,9.5,                 
24/10/1999 4:00,4.026,7.19,6.7,8.1,8.8,                 
24/10/1999 5:00,4.261,6.644,6.4,8.4,9.5,                 
24/10/1999 6:00,4.483,7.102,6.9,8.6,8.8,                 
24/10/1999 7:00,4.5,7.311,6.2,8.3,9.5,                 
24/10/1999 8:00,5.087,8.117,7,9,10.2,                 
24/10/1999 9:00,4.453,7.287,6.5,9,9.5,                 
24/10/1999 10:00,4.737,7.46,7.1,8.9,10.2,                 
24/10/1999 11:00,4.604,8.261,7.2,9.2,10.2,                 
24/10/1999 12:00,4.13,7.773,7.2,9,10.2,                 
24/10/1999 13:00,3.589,5.829,7.1,9,9.5,                 
24/10/1999 14:00,3.536,5.849,7.5,9.1,9.5,                 
24/10/1999 15:00,3.205,4.924,7.4,9.1,10.2,                 
24/10/1999 16:00,2.978,4.953,7.1,9,10.2,                 
24/10/1999 17:00,2.831,5.034,7,9.1,9.5,                 
24/10/1999 18:00,2.962,5.124,7.4,9.2,8.8,                 
24/10/1999 19:00,2.508,4.318,7.1,9,10.2,                 
24/10/1999 20:00,2.581,4.035,7,9,11.1,                 
24/10/1999 21:00,2.643,5.016,7,9,10.2,                 
24/10/1999 22:00,2.962,5.417,7.7,9.8,10.2,                 
24/10/1999 23:00,2.668,4.777,7.3,9.6,11.1,                 
25/10/1999 0:00,2.883,4.873,8,9.6,10.2,                 
25/10/1999 1:00,2.873,4.404,7.9,9.8,10.2,                 
25/10/1999 2:00,2.912,5.701,7.7,10,12.2,                 
25/10/1999 3:00,3.055,5.627,7.6,9.9,11.1,                 
25/10/1999 4:00,3.433,5.39,6.6,9,11.1,                 
25/10/1999 5:00,3.98,6.718,7.1,8.9,10.2,                 
25/10/1999 6:00,3.67,5.573,7,9.3,8.8,                 
25/10/1999 7:00,3.658,6.14,7.3,9.5,12.2,                 
25/10/1999 8:00,3.463,5.849,6.9,9.4,12.2,                 
25/10/1999 9:00,3.331,5.383,7,9.2,11.1,                 
25/10/1999 10:00,3.352,6.216,6.8,9.2,10.2,                 
25/10/1999 13:00,4,7.094,8,9.6,10.2,                 
25/10/1999 15:00,3.429,5.519,7.7,9.5,10.2,                 
25/10/1999 16:00,3.481,6.384,8.3,9.9,10.2,                 
25/10/1999 17:00,3.206,5.126,7.3,9.4,9.5,                 
25/10/1999 18:00,2.951,6.081,6.9,9.3,11.1,                 
25/10/1999 19:00,2.634,4.347,6.6,9,11.1,                 
25/10/1999 20:00,2.628,5.017,6.9,9,9.5,                 
25/10/1999 21:00,2.589,3.913,7.3,9.4,11.1,                 
25/10/1999 22:00,2.448,4.123,6.8,9.2,11.1,                 
25/10/1999 23:00,2.487,4.553,7.2,9.6,10.2,                 
26/10/1999 0:00,2.259,4.158,7.4,9.5,10.2,                 
26/10/1999 1:00,2.132,3.637,6.5,9,10.2,                 
26/10/1999 2:00,2.104,3.681,7.4,9.2,9.5,                 
26/10/1999 3:00,2.065,3.287,7.4,9.3,10.2,                 
26/10/1999 4:00,1.968,3.625,7.4,9.3,8.8,                 
26/10/1999 5:00,2.083,3.237,7.5,9.3,9.5,                 
26/10/1999 6:00,1.985,3.425,6.7,8.8,8.2,                 
26/10/1999 7:00,2.157,3.679,7.3,9,9.5,                 
26/10/1999 8:00,1.852,2.839,6.8,8.8,8.8,                 
26/10/1999 9:00,1.738,2.844,6.4,8.8,9.5,                 
26/10/1999 11:00,1.556,2.375,6.5,8.7,10.2,                 
26/10/1999 12:00,1.491,2.246,7.1,8.9,10.2,                 
26/10/1999 13:00,1.39,2.651,7.2,8.8,10.2,                 
26/10/1999 14:00,1.327,2.504,7.1,9.1,9.5,                 
26/10/1999 15:00,1.322,2.502,4.9,7.8,11.1,                 
26/10/1999 16:00,1.275,2.456,5,7.5,11.1,                 
26/10/1999 17:00,1.251,2.336,4.6,7,11.1,                 
26/10/1999 18:00,1.015,2.085,4.8,7.6,11.1,                 
26/10/1999 19:00,1.142,1.95,5.4,8.6,10.2,                 
26/10/1999 20:00,1.14,1.972,5.9,9.3,10.2,                 
26/10/1999 21:00,1.048,1.885,6.1,9.1,9.5,                 
26/10/1999 22:00,0.967,1.472,6.3,9.2,9.5,                 
26/10/1999 23:00,1.011,1.499,6.7,9.5,11.1,                 
27/10/1999 0:00,0.865,1.408,7,9.4,11.1,                 
27/10/1999 1:00,0.803,1.643,6,9.1,10.2,                 
27/10/1999 2:00,0.871,1.648,6.7,9.6,10.2,                 
27/10/1999 3:00,0.826,1.508,7,9.8,11.1,                 
27/10/1999 4:00,0.763,1.279,6.4,9.7,10.2,                 
27/10/1999 5:00,0.812,1.443,6.8,9.9,9.5,                 
27/10/1999 6:00,0.765,1.432,6,9.1,9.5,                 
27/10/1999 7:00,0.792,1.23,6.8,9.6,11.1,                 
27/10/1999 8:00,0.874,1.418,7.7,9.5,8.8,                 
27/10/1999 9:00,0.922,1.596,7.6,9,10.2,                 
27/10/1999 10:00,0.892,1.413,6.5,9.2,10.2,                 
27/10/1999 11:00,0.829,1.638,4.4,7.7,9.5,                 
27/10/1999 12:00,0.862,1.718,3.8,6.2,10.2,                 
27/10/1999 13:00,0.877,1.508,3.5,5.3,10.2,                 
27/10/1999 14:00,0.966,1.496,3.5,5,10.2,                 
27/10/1999 17:00,1.045,1.874,4.2,5.7,8.8,                 
27/10/1999 18:00,1.011,1.735,4.1,5.8,9.5,                 
27/10/1999 19:00,0.994,1.787,4.2,6.1,9.5,                 
27/10/1999 20:00,0.922,1.764,4.4,6.3,8.8,                 
27/10/1999 21:00,0.907,1.657,4.6,6.8,8.2,                 
27/10/1999 22:00,0.877,1.403,4.7,6.9,8.8,                 
27/10/1999 23:00,0.902,1.618,5.1,7.6,8.8,                 
28/10/1999 0:00,0.853,1.601,4.9,7.2,9.5,                 
28/10/1999 1:00,0.854,1.53,5.7,8,10.2,                 
28/10/1999 2:00,0.765,1.445,5.5,7.7,8.8,                 
28/10/1999 3:00,0.813,1.384,5.7,8,8.8,                 
28/10/1999 4:00,0.766,1.525,5.8,7.8,9.5,                 
28/10/1999 5:00,0.808,1.218,5.9,8.2,9.5,                 
28/10/1999 6:00,0.774,1.582,5.9,7.9,8.8,                 
28/10/1999 7:00,0.778,1.361,5.8,7.8,9.5,                 
28/10/1999 8:00,0.809,1.305,5.5,7.5,8.2,                 
28/10/1999 9:00,0.82,1.301,5.7,7.1,8.8,                 
28/10/1999 10:00,0.91,1.326,6,7.6,7.3,                 
28/10/1999 11:00,0.879,1.423,5.2,7.1,9.5,                 
28/10/1999 12:00,0.897,1.369,5.3,7.6,12.2,                 
28/10/1999 13:00,0.856,1.41,5.4,7.5,8.2,                 
28/10/1999 14:00,0.793,1.423,5.2,7.5,8.2,                 
28/10/1999 15:00,0.748,1.242,4.6,6.8,8.2,                 
28/10/1999 16:00,0.758,1.43,4.8,7.2,9.5,                 
28/10/1999 17:00,0.734,1.129,4.7,7.2,8.2,                 
28/10/1999 18:00,0.707,1.291,4.5,7,8.8,                 
28/10/1999 20:00,0.743,1.321,5.1,7.7,12.2,                 
28/10/1999 21:00,0.721,1.293,4.7,7.1,12.2,                 
28/10/1999 22:00,0.731,1.386,5.1,7.7,12.2,                 
28/10/1999 23:00,0.709,1.147,5.3,7.3,12.2,                 
29/10/1999 0:00,0.742,1.252,5.5,8.2,12.2,                 
29/10/1999 1:00,0.749,1.242,5.2,7.9,8.8,                 
29/10/1999 2:00,0.723,1.296,5,7.5,11.1,                 
29/10/1999 3:00,0.732,1.34,5,7.7,12.2,                 
29/10/1999 4:00,0.72,1.144,5,7.8,8.2,                 
29/10/1999 5:00,0.716,1.408,4.8,7.5,12.2,                 
29/10/1999 6:00,0.694,1.13,5,7.7,11.1,                 
29/10/1999 7:00,0.747,1.308,5,8.4,12.2,                 
29/10/1999 8:00,0.72,1.449,5.5,8.5,13.5,                 
29/10/1999 9:00,0.72,1.408,5.1,8.3,11.1,                 
29/10/1999 10:00,0.715,1.45,5,8.5,11.1,                 
29/10/1999 11:00,0.669,1.264,4.3,7.1,11.1,                 
29/10/1999 12:00,0.788,1.24,5.1,8.6,12.2,                 
29/10/1999 13:00,0.788,1.396,4.9,8.8,11.1,                 
29/10/1999 14:00,0.71,1.289,4.8,8.1,11.1,                 
29/10/1999 15:00,0.773,1.296,5.5,8.4,12.2,                 
29/10/1999 16:00,0.791,1.322,6,9.1,12.2,                 
29/10/1999 17:00,0.775,1.425,6.1,9,10.2,                 
29/10/1999 18:00,0.81,1.374,6.1,9.1,12.2,                 
29/10/1999 19:00,0.846,1.256,6,9.1,11.1,                 
29/10/1999 20:00,0.811,1.42,6.4,9,12.2,                 
29/10/1999 22:00,0.879,1.323,6.9,9.6,12.2,                 
29/10/1999 23:00,0.812,1.32,5.9,8.8,11.1,                 
30/10/1999 0:00,0.76,1.274,5.6,8.2,12.2,                 
30/10/1999 1:00,0.701,1.252,5.4,8,11.1,                 
30/10/1999 2:00,0.701,1.203,5.4,8,10.2,                 
30/10/1999 3:00,0.702,1.142,5.5,8.3,11.1,                 
30/10/1999 4:00,0.703,1.194,5.5,8.5,13.5,                 
30/10/1999 5:00,0.676,1.281,5.1,7.9,12.2,                 
30/10/1999 6:00,0.775,1.41,5.3,8,12.2,                 
30/10/1999 7:00,0.863,1.691,5.3,7.5,12.2,                 
30/10/1999 9:00,1.014,1.703,5.2,6.8,6.2,                 
30/10/1999 10:00,1.053,1.745,5.2,6.6,6.2,                 
30/10/1999 11:00,1.027,1.823,4.8,6.6,5.6,                 
30/10/1999 12:00,1.12,1.706,5.3,6.8,5.9,                 
30/10/1999 13:00,1.094,2.05,5,6.8,6.2,                 
30/10/1999 14:00,1.244,2.27,4.5,6.5,6.9,                 
30/10/1999 15:00,1.316,2.226,4,5.7,6.2,                 
30/10/1999 16:00,1.467,2.307,4.2,5.6,6.2,                 
30/10/1999 17:00,1.518,2.61,4.4,6.2,7.3,                 
30/10/1999 18:00,1.379,2.424,4.4,6.3,7.3,                 
30/10/1999 19:00,1.296,2.404,4.3,6.1,6.9,                 
30/10/1999 20:00,1.265,2.065,4.2,6,6.9,                 
30/10/1999 21:00,1.271,2.277,4.2,5.9,7.3,                 
30/10/1999 22:00,1.243,2.316,4.2,5.9,6.5,                 
30/10/1999 23:00,1.254,2.009,4.4,6.2,6.2,                 
31/10/1999 0:00,1.164,1.916,4.7,6.6,6.9,                 
31/10/1999 1:00,1.118,1.958,5.1,6.7,6.9,                 
31/10/1999 2:00,1.103,1.669,5.3,7,6.9,                 
31/10/1999 3:00,1.13,1.934,5.6,6.6,6.2,                 
31/10/1999 4:00,1.17,1.799,5.2,6.9,6.2,                 
31/10/1999 6:00,1.251,2.245,5.5,7.2,13.5,                 
31/10/1999 7:00,1.234,1.992,5.6,6.9,6.5,                 
31/10/1999 8:00,1.254,2.014,5.3,7,6.5,                 
31/10/1999 9:00,1.263,1.996,5.5,6.8,6.5,                 
31/10/1999 10:00,1.225,1.978,5.5,7.1,6.9,                 
31/10/1999 11:00,1.226,2.031,4.9,7.3,6.9,                 
31/10/1999 13:00,1.266,2.077,4.9,6.6,6.2,                 
31/10/1999 15:00,1.188,1.867,4.6,7.3,7.3,                 
31/10/1999 16:00,1.184,2.018,5,7.4,13.5,                 
31/10/1999 17:00,1.467,2.316,4.6,5.8,4.4,                 
31/10/1999 18:00,1.524,2.641,4.6,5.6,5.2,                 
31/10/1999 19:00,1.496,2.516,4.5,5.9,5.4,                 
31/10/1999 20:00,1.418,2.773,4.4,5.6,5,                 
31/10/1999 21:00,1.806,3.284,4.8,6,5.2,                 
31/10/1999 22:00,1.892,3.127,4.8,6.2,6.9,                 
31/10/1999 23:00,2.203,3.437,5.2,6.6,7.7,                 
1/11/1999 0:00,2.203,3.725,5.4,7,7.3,                 
